ID,Время создания,Время изменения,Ваш пол,Сколько вам лет?,"Укажите тип населённого пункта, в котором вы проживаете.",Источник ответов,Кого бы вы НЕ хотели видеть своим соседом? / Наркозависимого,Кого бы вы НЕ хотели видеть своим соседом? / Человека другой расы,Кого бы вы НЕ хотели видеть своим соседом? / Гомосексуала,Кого бы вы НЕ хотели видеть своим соседом? / Иммигранта,Кого бы вы НЕ хотели видеть своим соседом? / Человека другой религии,Кого бы вы НЕ хотели видеть своим соседом? / Не против любого из перечисленных,"Согласны ли вы с утверждением: В целом, из мужчин получаются более хорошие политические лидеры, чем из женщин?","Согласны ли вы с утверждением: Гомосексуальные пары такие же хорошие родители, как и другие пары?",Согласны ли вы с утверждением: Религия играет важную роль в моей жизни.,Могли бы вы посетить несанкционированный политический митинг?,Доверяете ли вы Правительству?,Доверяете ли вы полиции?,"Согласны ли вы с утверждением: Среди политических лидеров женщины более компетентны, чем мужчины",Одобряете ли вы деятельность Владимира Путина?,"По вашему мнению, как часто в вашей стране фальсифицируют выборы?","По вашему мнению, какой должна быть иммиграционная политика?",Доверяете ли вы движениям за женские права?,"Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Для мужчины оправдано ударить свою жену","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Гомосексуализм - это норма","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Проституция может быть оправдана","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Аборт может быть оправдан","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Родители могут ударить своего ребёнка","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Секс до брака - это норма","""Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен)"""" / Религия НЕ играет важную роль в моей жизни","""Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен)"""" / Мужчины лучше справляются с ответственными должностями","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Самоубийство может быть оправдано","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Эвтаназия может быть оправдана","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Случайные половые связи могут быть оправданы","За какую партию вы бы проголосовали, если бы выборы были бы завтра?",failed_sexism_check,failed_religion_check,invalid_age,invalid_sex,failed_control
1044838205,2022-01-05 15:40:55,2022-01-05 15:40:55,Мужской,30-49,средний город (50-100 тыс. жителей),male_30_49,Наркозависимого,Человека другой расы,Гомосексуала,Иммигранта,Человека другой религии,,Скорее согласен,Полностью не согласен,Абсолютно не согласен,Мог бы посетить,Полностью не доверяю,Скорее не доверяю,Скорее не согласен,Не одобряю,Скорее часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,6,2,9,8,8,10,10,7,9,9,10,Зелёные,False,False,False,False,False
1044837539,2022-01-05 15:40:14,2022-01-05 15:40:14,Мужской,30-49,средний город (50-100 тыс. жителей),male_30_49,Наркозависимого,,,,,,Полностью не согласен,Полностью согласен,Абсолютно не согласен,Мог бы посетить,Полностью не доверяю,Полностью не доверяю,Абсолютно не согласен,Не одобряю,Очень часто,"Пускать всех желающих до тех пор, пока есть рабочие места",Абсолютно доверяю,1,1,1,1,1,1,1,1,1,1,1,КПРФ,True,True,False,False,True
1044837208,2022-01-05 15:39:53,2022-01-05 15:39:53,Мужской,30-49,крупный город (свыше 500 тыс. жителей),male_30_49,Наркозависимого,,,Иммигранта,,,Скорее не согласен,Скорее согласен,Абсолютно не согласен,Никогда бы не посетил,Скорее не доверяю,Скорее не доверяю,Скорее не согласен,Не одобряю,Очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,1,9,7,9,2,10,10,7,5,9,3,КПРФ,False,False,False,False,False
1044836844,2022-01-05 15:39:33,2022-01-05 15:39:33,Женский,до 29,малый город (до 50 тыс. жителей),male_30_49,Наркозависимого,,,,,,Скорее согласен,"Ни согласен, ни несогласен",Скорее согласен,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,5,5,5,5,5,5,5,5,5,5,8,КПРФ,True,False,True,True,True
1044836810,2022-01-05 15:39:31,2022-01-05 15:39:31,Мужской,30-49,посёлок городского типа,male_30_49,Наркозависимого,,Гомосексуала,,,,Скорее не согласен,Полностью не согласен,Скорее согласен,Мог бы посетить,Скорее не доверяю,Скорее не доверяю,Затрудняюсь ответить,Затрудняюсь ответить,Очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Абсолютно не доверяю,1,1,7,1,10,10,4,2,1,8,6,ЛДПР,True,False,False,False,True
1044836517,2022-01-05 15:39:13,2022-01-05 15:39:13,Мужской,30-49,крупный город (свыше 500 тыс. жителей),male_30_49,,,,,,Не против любого из перечисленных,Затрудняюсь ответить,Затрудняюсь ответить,Абсолютно согласен,Мог бы посетить,Полностью не доверяю,Полностью не доверяю,Затрудняюсь ответить,Не одобряю,Очень часто,Затрудняюсь ответить,Затрудняюсь ответить,1,5,10,1,1,5,1,5,5,5,5,КПРФ,False,False,False,False,False
1044835757,2022-01-05 15:38:26,2022-01-05 15:38:26,Мужской,30-49,средний город (50-100 тыс. жителей),male_30_49,Наркозависимого,,,,,,Полностью согласен,Скорее не согласен,Абсолютно не согласен,Никогда бы не посетил,Скорее не доверяю,Скорее доверяю,Абсолютно не согласен,Одобряю,Совсем не часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,1,1,3,3,10,8,2,7,1,6,2,Родина,False,True,False,False,True
1044835754,2022-01-05 15:38:26,2022-01-05 15:38:26,Мужской,30-49,средний город (50-100 тыс. жителей),male_30_49,Наркозависимого,,Гомосексуала,,,,Полностью согласен,Полностью не согласен,Скорее не согласен,Мог бы посетить,Скорее доверяю,Полностью не доверяю,Абсолютно не согласен,Одобряю,Скорее часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,1,1,7,8,7,3,6,5,1,8,7,КПРФ,False,False,False,False,False
1044834647,2022-01-05 15:37:16,2022-01-05 15:37:16,Мужской,30-49,сельский населённый пункт,male_30_49,Наркозависимого,,,,,,Полностью не согласен,Скорее согласен,Абсолютно согласен,Никогда бы не посетил,Полностью доверяю,Полностью доверяю,Абсолютно не согласен,Одобряю,Совсем не часто,Мы должны пускать всех желающих,Абсолютно доверяю,1,5,1,1,1,5,1,1,1,1,1,Единая Россия,True,False,False,False,True
1044834365,2022-01-05 15:36:59,2022-01-05 15:36:59,Мужской,более 50,крупный город (свыше 500 тыс. жителей),male_30_49,Наркозависимого,,,,,,Скорее согласен,Полностью не согласен,Скорее не согласен,Никогда бы не посетил,Затрудняюсь ответить,Затрудняюсь ответить,Скорее не согласен,Одобряю,Затрудняюсь ответить,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,1,1,7,7,7,7,7,7,3,7,7,КПРФ,False,False,True,False,False
1044834360,2022-01-05 15:36:59,2022-01-05 15:36:59,Мужской,30-49,средний город (50-100 тыс. жителей),male_30_49,,,,,Человека другой религии,,Полностью согласен,Полностью не согласен,Скорее согласен,Никогда бы не посетил,Скорее не доверяю,Скорее не доверяю,Абсолютно не согласен,Затрудняюсь ответить,Затрудняюсь ответить,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,1,1,7,10,10,10,7,10,1,5,5,КПРФ,False,False,False,False,False
1044832933,2022-01-05 15:35:32,2022-01-05 15:35:32,Мужской,30-49,малый город (до 50 тыс. жителей),male_30_49,Наркозависимого,,Гомосексуала,Иммигранта,,,Скорее согласен,Полностью не согласен,Скорее согласен,Затрудняюсь ответить,Скорее не доверяю,Скорее не доверяю,Скорее не согласен,Затрудняюсь ответить,Не очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее доверяю,1,1,8,3,1,9,1,5,1,9,3,Патриоты России,False,False,False,False,False
1044832346,2022-01-05 15:34:58,2022-01-05 15:34:58,Мужской,30-49,сельский населённый пункт,male_30_49,Наркозависимого,,Гомосексуала,,,,Скорее согласен,Полностью не согласен,Абсолютно не согласен,Мог бы посетить,Полностью не доверяю,Полностью не доверяю,Абсолютно не согласен,Не одобряю,Очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Абсолютно не доверяю,1,1,6,9,2,10,10,7,7,9,9,Гражданская платформа,False,False,False,False,False
1044831707,2022-01-05 15:34:18,2022-01-05 15:34:18,Мужской,30-49,крупный город (свыше 500 тыс. жителей),male_30_49,,,,,,Не против любого из перечисленных,Затрудняюсь ответить,Полностью не согласен,Абсолютно не согласен,Никогда бы не посетил,Затрудняюсь ответить,Скорее доверяю,Затрудняюсь ответить,Одобряю,Совсем не часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Затрудняюсь ответить,1,1,10,10,1,10,10,5,1,10,10,Единая Россия,False,False,False,False,False
1044831705,2022-01-05 15:34:18,2022-01-05 15:34:18,Мужской,30-49,средний город (50-100 тыс. жителей),male_30_49,Наркозависимого,,Гомосексуала,,,,Полностью согласен,Полностью не согласен,Скорее не согласен,Мог бы посетить,Полностью не доверяю,Скорее не доверяю,Скорее не согласен,Не одобряю,Очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,1,3,10,10,5,10,4,10,1,10,8,Коммунистическая партия Коммунисты России,False,False,False,False,False
1044831447,2022-01-05 15:34:04,2022-01-05 15:34:04,Мужской,30-49,крупный город (свыше 500 тыс. жителей),male_30_49,Наркозависимого,,,,,,Скорее согласен,Скорее согласен,Абсолютно не согласен,Никогда бы не посетил,Скорее не доверяю,Скорее доверяю,Скорее не согласен,Затрудняюсь ответить,Затрудняюсь ответить,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,1,5,4,10,4,10,10,8,1,9,2,КПРФ,False,False,False,False,False
1044831238,2022-01-05 15:33:53,2022-01-05 15:33:53,Мужской,30-49,крупный город (свыше 500 тыс. жителей),male_30_49,Наркозависимого,,,,,,Скорее согласен,Затрудняюсь ответить,Скорее не согласен,Затрудняюсь ответить,Скорее не доверяю,Скорее не доверяю,Скорее не согласен,Затрудняюсь ответить,Скорее часто,"Пускать всех желающих до тех пор, пока есть рабочие места",Скорее не доверяю,4,1,5,7,7,6,8,6,3,8,5,ЛДПР,False,False,False,False,False
1044831058,2022-01-05 15:33:42,2022-01-05 15:33:42,Мужской,30-49,крупный город (свыше 500 тыс. жителей),male_30_49,Наркозависимого,,,,,,Скорее согласен,Полностью не согласен,Абсолютно согласен,Мог бы посетить,Скорее доверяю,Скорее не доверяю,Скорее не согласен,Одобряю,Очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее доверяю,1,1,6,6,3,6,1,9,3,9,6,Справедливая Россия - За Правду,False,False,False,False,False
1044830089,2022-01-05 15:32:42,2022-01-05 15:32:42,Мужской,30-49,крупный город (свыше 500 тыс. жителей),male_30_49,,Человека другой расы,,,Человека другой религии,,Скорее согласен,Полностью не согласен,Скорее согласен,Мог бы посетить,Полностью не доверяю,Полностью не доверяю,Скорее согласен,Не одобряю,Скорее часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,4,1,5,7,5,8,5,7,5,5,7,Справедливая Россия - За Правду,False,False,False,False,False
1044830056,2022-01-05 15:32:40,2022-01-05 15:32:40,Мужской,30-49,посёлок городского типа,male_30_49,Наркозависимого,,Гомосексуала,Иммигранта,,,Скорее согласен,Полностью не согласен,Скорее согласен,Никогда бы не посетил,Скорее доверяю,Скорее доверяю,Скорее не согласен,Одобряю,Скорее часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,3,1,5,3,5,3,8,10,2,5,5,КПРФ,False,False,False,False,False
1044829946,2022-01-05 15:32:34,2022-01-05 15:32:34,Мужской,30-49,крупный город (свыше 500 тыс. жителей),male_30_49,Наркозависимого,,,,,,Скорее согласен,Полностью не согласен,Абсолютно не согласен,Мог бы посетить,Скорее доверяю,Скорее доверяю,Скорее не согласен,Затрудняюсь ответить,Не очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Абсолютно не доверяю,1,1,1,6,5,7,10,8,5,7,6,Единая Россия,False,False,False,False,False
1044829737,2022-01-05 15:32:23,2022-01-05 15:32:23,Мужской,30-49,посёлок городского типа,male_30_49,Наркозависимого,,,,,,Скорее согласен,Затрудняюсь ответить,Скорее не согласен,Никогда бы не посетил,Скорее доверяю,Скорее доверяю,Затрудняюсь ответить,Одобряю,Затрудняюсь ответить,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Абсолютно не доверяю,1,1,3,5,3,7,8,5,1,3,7,Единая Россия,True,False,False,False,True
1044794321,2022-01-05 14:55:33,2022-01-05 14:55:33,Мужской,30-49,средний город (50-100 тыс. жителей),male_30_49,Наркозависимого,,,,,,Полностью согласен,Полностью не согласен,Абсолютно не согласен,Никогда бы не посетил,Скорее доверяю,Скорее доверяю,Абсолютно не согласен,Одобряю,Не очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Абсолютно не доверяю,1,1,4,8,6,10,10,7,7,7,7,Единая Россия,False,False,False,False,False
1044794234,2022-01-05 14:55:27,2022-01-05 14:55:27,Мужской,30-49,сельский населённый пункт,male_30_49,Наркозависимого,,,,,,Полностью согласен,Полностью не согласен,Скорее не согласен,Затрудняюсь ответить,Скорее не доверяю,Скорее не доверяю,Скорее не согласен,Одобряю,Совсем не часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Абсолютно доверяю,1,1,1,10,4,9,3,5,1,6,8,ЛДПР,False,False,False,False,False
1044794193,2022-01-05 14:55:25,2022-01-05 14:55:25,Мужской,30-49,средний город (50-100 тыс. жителей),male_30_49,,,,,,Не против любого из перечисленных,Полностью не согласен,Полностью согласен,Абсолютно не согласен,Мог бы посетить,Скорее не доверяю,Скорее доверяю,Абсолютно не согласен,Затрудняюсь ответить,Скорее часто,Затрудняюсь ответить,Скорее доверяю,1,9,5,10,2,10,10,1,1,7,8,Зелёные,True,False,False,False,True
1044794038,2022-01-05 14:55:16,2022-01-05 14:55:16,Мужской,30-49,крупный город (свыше 500 тыс. жителей),male_30_49,Наркозависимого,,,,,,Полностью согласен,Полностью не согласен,Скорее не согласен,Никогда бы не посетил,Скорее доверяю,Скорее доверяю,Абсолютно не согласен,Одобряю,Совсем не часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Абсолютно не доверяю,3,1,8,9,9,9,9,10,7,9,5,ЛДПР,False,False,False,False,False
1044793950,2022-01-05 14:55:10,2022-01-05 14:55:10,Мужской,30-49,крупный город (свыше 500 тыс. жителей),male_30_49,Наркозависимого,,,Иммигранта,,,Скорее согласен,Полностью не согласен,Абсолютно не согласен,Никогда бы не посетил,Скорее не доверяю,Скорее доверяю,Скорее не согласен,Затрудняюсь ответить,Не очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Затрудняюсь ответить,3,1,3,10,7,8,10,9,5,10,8,Коммунистическая партия Коммунисты России,False,False,False,False,False
1044793746,2022-01-05 14:54:58,2022-01-05 14:54:58,Мужской,30-49,средний город (50-100 тыс. жителей),male_30_49,Наркозависимого,,Гомосексуала,,,,Полностью согласен,Полностью не согласен,Затрудняюсь ответить,Никогда бы не посетил,Скорее доверяю,Скорее доверяю,Затрудняюсь ответить,Одобряю,Совсем не часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Абсолютно не доверяю,2,1,5,5,2,3,1,5,4,4,4,Единая Россия,True,True,False,False,True
1044793416,2022-01-05 14:54:37,2022-01-05 14:54:37,Мужской,30-49,крупный город (свыше 500 тыс. жителей),male_30_49,Наркозависимого,,,Иммигранта,Человека другой религии,,Скорее согласен,"Ни согласен, ни несогласен",Абсолютно не согласен,Никогда бы не посетил,Скорее не доверяю,Скорее не доверяю,Скорее не согласен,Не одобряю,Очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,2,4,4,7,5,8,10,6,3,8,5,Справедливая Россия - За Правду,False,False,False,False,False
1044793370,2022-01-05 14:54:33,2022-01-05 14:54:33,Мужской,30-49,крупный город (свыше 500 тыс. жителей),male_30_49,Наркозависимого,,,,,,Полностью согласен,Полностью не согласен,Скорее согласен,Никогда бы не посетил,Полностью не доверяю,Скорее доверяю,Абсолютно не согласен,Не одобряю,Скорее часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Абсолютно не доверяю,1,1,2,6,6,8,8,6,1,6,5,Справедливая Россия - За Правду,False,False,False,False,False
1044793276,2022-01-05 14:54:27,2022-01-05 14:54:28,Мужской,30-49,средний город (50-100 тыс. жителей),male_30_49,Наркозависимого,,Гомосексуала,Иммигранта,,,Полностью согласен,Полностью не согласен,Скорее не согласен,Никогда бы не посетил,Скорее доверяю,Скорее доверяю,Скорее не согласен,Одобряю,Совсем не часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,2,1,10,2,3,10,6,9,1,3,10,Единая Россия,False,False,False,False,False
1044793255,2022-01-05 14:54:26,2022-01-05 14:54:26,Мужской,30-49,крупный город (свыше 500 тыс. жителей),male_30_49,,,,,,Не против любого из перечисленных,Полностью согласен,"Ни согласен, ни несогласен",Абсолютно не согласен,Никогда бы не посетил,Скорее не доверяю,Скорее не доверяю,Абсолютно не согласен,Не одобряю,Совсем не часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,3,1,5,7,1,8,10,10,6,5,6,Партия пенсионеров,False,False,False,False,False
1044929378,2022-01-05 17:14:41,2022-01-05 17:14:41,Мужской,30-49,средний город (50-100 тыс. жителей),male_30_49,Наркозависимого,,Гомосексуала,,,,Скорее согласен,Полностью не согласен,Скорее согласен,Мог бы посетить,Скорее не доверяю,Полностью не доверяю,Скорее не согласен,Не одобряю,Очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее доверяю,3,1,4,5,7,9,5,5,7,5,8,Справедливая Россия - За Правду,False,False,False,False,False
1044926658,2022-01-05 17:11:55,2022-01-05 17:11:55,Мужской,30-49,крупный город (свыше 500 тыс. жителей),male_30_49,,,,,,Не против любого из перечисленных,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,5,5,5,5,5,5,5,5,5,5,5,ЛДПР,False,False,False,False,False
1044926600,2022-01-05 17:11:51,2022-01-05 17:11:51,Мужской,30-49,средний город (50-100 тыс. жителей),male_30_49,Наркозависимого,,,,,,Скорее согласен,Скорее не согласен,Скорее согласен,Мог бы посетить,Скорее не доверяю,Скорее не доверяю,Скорее не согласен,Не одобряю,Очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Затрудняюсь ответить,1,2,3,3,3,7,4,8,2,6,3,Яблоко,False,False,False,False,False
1044924950,2022-01-05 17:10:13,2022-01-05 17:10:13,Мужской,30-49,крупный город (свыше 500 тыс. жителей),male_30_49,Наркозависимого,,,,,,Скорее не согласен,Скорее не согласен,Затрудняюсь ответить,Никогда бы не посетил,Скорее доверяю,Скорее не доверяю,Скорее не согласен,Одобряю,Совсем не часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Затрудняюсь ответить,1,3,7,7,2,10,5,2,3,8,3,Единая Россия,False,False,False,False,False
1044924031,2022-01-05 17:09:20,2022-01-05 17:09:20,Мужской,30-49,крупный город (свыше 500 тыс. жителей),male_30_49,,,,Иммигранта,,,Скорее согласен,Полностью не согласен,Скорее не согласен,Мог бы посетить,Полностью не доверяю,Полностью не доверяю,Скорее согласен,Не одобряю,Очень часто,Запретить приезжать сюда из других стран,Затрудняюсь ответить,7,1,9,8,7,10,9,8,4,7,8,КПРФ,False,False,False,False,False
1044918789,2022-01-05 17:04:04,2022-01-05 17:04:04,Мужской,30-49,средний город (50-100 тыс. жителей),male_30_49,Наркозависимого,,Гомосексуала,,,,Скорее согласен,Полностью не согласен,Скорее согласен,Мог бы посетить,Скорее доверяю,Скорее не доверяю,Скорее не согласен,Одобряю,Не очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Абсолютно не доверяю,5,1,1,5,8,6,5,8,1,5,1,Патриоты России,False,False,False,False,False
1044917894,2022-01-05 17:03:10,2022-01-05 17:03:10,Мужской,30-49,малый город (до 50 тыс. жителей),male_30_49,Наркозависимого,,Гомосексуала,,,,Скорее согласен,Полностью не согласен,Скорее согласен,Никогда бы не посетил,Полностью не доверяю,Скорее не доверяю,Скорее согласен,Не одобряю,Очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее доверяю,1,1,5,5,1,10,2,5,1,5,10,КПРФ,False,False,False,False,False
1044917633,2022-01-05 17:02:54,2022-01-05 17:02:54,Мужской,30-49,малый город (до 50 тыс. жителей),male_30_49,Наркозависимого,,,,,,Затрудняюсь ответить,Скорее не согласен,Скорее не согласен,Никогда бы не посетил,Скорее доверяю,Полностью доверяю,Затрудняюсь ответить,Одобряю,Затрудняюсь ответить,"Пускать всех желающих до тех пор, пока есть рабочие места",Скорее доверяю,1,1,1,1,1,6,7,6,1,1,1,ЛДПР,False,False,False,False,False
1044915006,2022-01-05 17:00:12,2022-01-05 17:00:12,Мужской,30-49,малый город (до 50 тыс. жителей),male_30_49,Наркозависимого,,,,,,Скорее согласен,Полностью не согласен,Скорее не согласен,Мог бы посетить,Затрудняюсь ответить,Затрудняюсь ответить,Скорее не согласен,Затрудняюсь ответить,Скорее часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,1,1,3,4,3,1,3,7,3,2,2,Зелёные,False,False,False,False,False
1044913393,2022-01-05 16:58:30,2022-01-05 16:58:30,Мужской,30-49,малый город (до 50 тыс. жителей),male_30_49,Наркозависимого,,Гомосексуала,,,,Полностью согласен,Полностью не согласен,Скорее не согласен,Никогда бы не посетил,Скорее доверяю,Скорее доверяю,Абсолютно не согласен,Одобряю,Затрудняюсь ответить,Затрудняюсь ответить,Скорее не доверяю,1,1,1,4,4,5,5,7,1,2,4,Единая Россия,False,False,False,False,False
1044912205,2022-01-05 16:57:18,2022-01-05 16:57:18,Мужской,30-49,крупный город (свыше 500 тыс. жителей),male_30_49,Наркозависимого,,,,,,Скорее не согласен,Полностью не согласен,Скорее не согласен,Никогда бы не посетил,Скорее не доверяю,Скорее не доверяю,Скорее не согласен,Одобряю,Не очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,3,1,3,6,7,6,8,6,5,5,3,ЛДПР,False,False,False,False,False
1044911642,2022-01-05 16:56:43,2022-01-05 16:56:43,Мужской,30-49,крупный город (свыше 500 тыс. жителей),male_30_49,Наркозависимого,,Гомосексуала,,,,Полностью согласен,Полностью не согласен,Абсолютно не согласен,Никогда бы не посетил,Скорее не доверяю,Скорее не доверяю,Скорее не согласен,Одобряю,Скорее часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,1,1,1,8,1,10,10,10,5,8,7,Партия пенсионеров,False,False,False,False,False
1044910478,2022-01-05 16:55:26,2022-01-05 16:55:26,Мужской,30-49,посёлок городского типа,male_30_49,Наркозависимого,,Гомосексуала,,,,Полностью согласен,Полностью не согласен,Абсолютно не согласен,Никогда бы не посетил,Скорее не доверяю,Скорее не доверяю,Абсолютно не согласен,Затрудняюсь ответить,Скорее часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,1,1,1,2,4,5,10,8,1,2,2,ЛДПР,False,False,False,False,False
1044910262,2022-01-05 16:55:12,2022-01-05 16:55:12,Мужской,30-49,малый город (до 50 тыс. жителей),male_30_49,Наркозависимого,,,,,,Полностью не согласен,Скорее согласен,Абсолютно не согласен,Затрудняюсь ответить,Полностью не доверяю,Полностью не доверяю,Затрудняюсь ответить,Не одобряю,Очень часто,Мы должны пускать всех желающих,Скорее доверяю,1,10,5,10,1,10,10,1,5,10,10,КПРФ,True,False,False,False,True
1044909871,2022-01-05 16:54:48,2022-01-05 16:54:48,Мужской,30-49,средний город (50-100 тыс. жителей),male_30_49,Наркозависимого,,,,,,Полностью не согласен,Скорее согласен,Скорее не согласен,Никогда бы не посетил,Скорее доверяю,Скорее доверяю,Абсолютно не согласен,Одобряю,Не очень часто,"Пускать всех желающих до тех пор, пока есть рабочие места",Скорее доверяю,1,8,2,3,1,10,2,2,1,3,1,Зелёные,True,True,False,False,True
1044909807,2022-01-05 16:54:42,2022-01-05 16:54:42,Мужской,более 50,крупный город (свыше 500 тыс. жителей),male_30_49,Наркозависимого,,Гомосексуала,,,,Полностью согласен,Полностью не согласен,Абсолютно не согласен,Мог бы посетить,Полностью не доверяю,Полностью не доверяю,Абсолютно не согласен,Не одобряю,Очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Абсолютно не доверяю,1,1,1,1,5,1,10,7,1,1,1,КПРФ,False,False,True,False,False
1044909164,2022-01-05 16:54:05,2022-01-05 16:54:05,Мужской,30-49,малый город (до 50 тыс. жителей),male_30_49,Наркозависимого,,,,,,Скорее согласен,Полностью не согласен,Абсолютно не согласен,Мог бы посетить,Скорее не доверяю,Скорее не доверяю,Абсолютно не согласен,Не одобряю,Скорее часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,1,1,5,10,10,10,10,5,5,1,5,КПРФ,False,False,False,False,False
1044908921,2022-01-05 16:53:49,2022-01-05 16:53:49,Мужской,30-49,посёлок городского типа,male_30_49,Наркозависимого,,Гомосексуала,,,,Скорее согласен,Скорее не согласен,Абсолютно не согласен,Никогда бы не посетил,Скорее не доверяю,Скорее доверяю,Скорее не согласен,Одобряю,Скорее часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее доверяю,1,3,8,8,3,9,9,10,2,10,3,Единая Россия,False,False,False,False,False
1044907143,2022-01-05 16:52:01,2022-01-05 16:52:01,Мужской,30-49,средний город (50-100 тыс. жителей),male_30_49,Наркозависимого,,Гомосексуала,,,,Скорее не согласен,Полностью не согласен,Скорее согласен,Никогда бы не посетил,Скорее не доверяю,Скорее доверяю,Скорее согласен,Одобряю,Затрудняюсь ответить,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее доверяю,1,1,3,7,1,10,5,5,5,5,5,Единая Россия,False,False,False,False,False
1044906054,2022-01-05 16:50:55,2022-01-05 16:50:55,Мужской,30-49,средний город (50-100 тыс. жителей),male_30_49,Наркозависимого,,,,,,Скорее согласен,Скорее согласен,Скорее согласен,Никогда бы не посетил,Скорее доверяю,Скорее не доверяю,Скорее не согласен,Одобряю,Не очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее доверяю,1,5,5,1,1,10,1,10,1,10,10,Единая Россия,False,False,False,False,False
