ID,Время создания,Время изменения,Ваш пол,Сколько вам лет?,"Укажите тип населённого пункта, в котором вы проживаете.",Источник ответов,Кого бы вы НЕ хотели видеть своим соседом? / Наркозависимого,Кого бы вы НЕ хотели видеть своим соседом? / Человека другой расы,Кого бы вы НЕ хотели видеть своим соседом? / Гомосексуала,Кого бы вы НЕ хотели видеть своим соседом? / Иммигранта,Кого бы вы НЕ хотели видеть своим соседом? / Человека другой религии,Кого бы вы НЕ хотели видеть своим соседом? / Не против любого из перечисленных,"Согласны ли вы с утверждением: В целом, из мужчин получаются более хорошие политические лидеры, чем из женщин?","Согласны ли вы с утверждением: Гомосексуальные пары такие же хорошие родители, как и другие пары?",Согласны ли вы с утверждением: Религия играет важную роль в моей жизни.,Могли бы вы посетить несанкционированный политический митинг?,Доверяете ли вы Правительству?,Доверяете ли вы полиции?,"Согласны ли вы с утверждением: Среди политических лидеров женщины более компетентны, чем мужчины",Одобряете ли вы деятельность Владимира Путина?,"По вашему мнению, как часто в вашей стране фальсифицируют выборы?","По вашему мнению, какой должна быть иммиграционная политика?",Доверяете ли вы движениям за женские права?,"Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Для мужчины оправдано ударить свою жену","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Гомосексуализм - это норма","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Проституция может быть оправдана","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Аборт может быть оправдан","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Родители могут ударить своего ребёнка","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Секс до брака - это норма","""Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен)"""" / Религия НЕ играет важную роль в моей жизни","""Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен)"""" / Мужчины лучше справляются с ответственными должностями","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Самоубийство может быть оправдано","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Эвтаназия может быть оправдана","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Случайные половые связи могут быть оправданы","За какую партию вы бы проголосовали, если бы выборы были бы завтра?",failed_sexism_check,failed_religion_check,invalid_age,invalid_sex,failed_control
1049718523,2022-01-10 13:08:00,2022-01-10 13:08:00,Женский,30-49,сельский населённый пункт,female_30_49,Наркозависимого,,,,,,Затрудняюсь ответить,Скорее согласен,Абсолютно не согласен,Никогда бы не посетил,Полностью доверяю,Скорее доверяю,Затрудняюсь ответить,Одобряю,Затрудняюсь ответить,Затрудняюсь ответить,Скорее доверяю,1,1,1,3,1,3,10,3,1,1,3,Единая Россия,False,False,False,False,False
1049718238,2022-01-10 13:07:44,2022-01-10 13:07:44,Женский,30-49,средний город (50-100 тыс. жителей),female_30_49,Наркозависимого,,Гомосексуала,,,,Затрудняюсь ответить,Полностью не согласен,Абсолютно согласен,Никогда бы не посетил,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,Не одобряю,Скорее часто,Затрудняюсь ответить,Затрудняюсь ответить,1,1,1,1,2,6,1,5,1,1,1,ЛДПР,False,False,False,False,False
1049718085,2022-01-10 13:07:35,2022-01-10 13:07:35,Женский,30-49,крупный город (свыше 500 тыс. жителей),female_30_49,Наркозависимого,,Гомосексуала,,,,Полностью не согласен,Полностью не согласен,Затрудняюсь ответить,Мог бы посетить,Полностью не доверяю,Скорее не доверяю,Абсолютно не согласен,Не одобряю,Очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Абсолютно не доверяю,1,1,1,1,3,2,3,1,2,3,2,Зелёные,True,False,False,False,True
1049716721,2022-01-10 13:06:06,2022-01-10 13:06:06,Женский,30-49,крупный город (свыше 500 тыс. жителей),female_30_49,Наркозависимого,,,,,,Скорее не согласен,Скорее согласен,Скорее не согласен,Никогда бы не посетил,Скорее не доверяю,Скорее доверяю,Затрудняюсь ответить,Затрудняюсь ответить,Скорее часто,"Пускать всех желающих до тех пор, пока есть рабочие места",Скорее доверяю,1,5,2,6,7,10,8,2,5,8,8,Единая Россия,True,False,False,False,True
1049716447,2022-01-10 13:05:49,2022-01-10 13:05:49,Женский,30-49,крупный город (свыше 500 тыс. жителей),female_30_49,Наркозависимого,,,Иммигранта,,,Скорее согласен,Скорее не согласен,Скорее согласен,Затрудняюсь ответить,Скорее не доверяю,Скорее доверяю,Скорее не согласен,Затрудняюсь ответить,Скорее часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее доверяю,2,2,2,6,2,6,2,5,5,5,5,Зелёные,False,False,False,False,False
1049715862,2022-01-10 13:05:11,2022-01-10 13:05:11,Женский,30-49,средний город (50-100 тыс. жителей),female_30_49,Наркозависимого,,,,,,Скорее согласен,Полностью не согласен,Абсолютно не согласен,Затрудняюсь ответить,Полностью не доверяю,Скорее не доверяю,Абсолютно не согласен,Не одобряю,Очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,1,1,9,9,2,8,1,6,5,8,9,ЛДПР,False,True,False,False,True
1049714879,2022-01-10 13:04:09,2022-01-10 13:04:09,Женский,30-49,средний город (50-100 тыс. жителей),female_30_49,Наркозависимого,,,Иммигранта,,,Скорее согласен,Скорее согласен,Скорее согласен,Никогда бы не посетил,Затрудняюсь ответить,Затрудняюсь ответить,Скорее согласен,Затрудняюсь ответить,Затрудняюсь ответить,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее доверяю,2,9,2,5,3,8,3,2,2,2,6,Справедливая Россия - За Правду,False,False,False,False,False
1049714662,2022-01-10 13:03:57,2022-01-10 13:03:57,Женский,30-49,крупный город (свыше 500 тыс. жителей),female_30_49,Наркозависимого,,,,,,Скорее не согласен,Скорее не согласен,Скорее не согласен,Никогда бы не посетил,Скорее не доверяю,Полностью не доверяю,Скорее не согласен,Затрудняюсь ответить,Очень часто,Затрудняюсь ответить,Скорее не доверяю,1,2,4,4,4,9,6,2,4,5,4,Коммунистическая партия Коммунисты России,False,False,False,False,False
1049714532,2022-01-10 13:03:49,2022-01-10 13:03:49,Женский,30-49,крупный город (свыше 500 тыс. жителей),female_30_49,Наркозависимого,,,,,,Скорее не согласен,Скорее согласен,Скорее не согласен,Мог бы посетить,Полностью не доверяю,Скорее доверяю,Скорее не согласен,Не одобряю,Очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее доверяю,1,8,4,10,9,10,6,6,1,6,10,КПРФ,False,False,False,False,False
1049713691,2022-01-10 13:02:56,2022-01-10 13:02:56,Женский,30-49,крупный город (свыше 500 тыс. жителей),female_30_49,Наркозависимого,,,,,,Скорее не согласен,Скорее согласен,Скорее не согласен,Затрудняюсь ответить,Скорее не доверяю,Полностью не доверяю,Скорее согласен,Одобряю,Скорее часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее доверяю,1,4,1,10,2,8,4,5,3,9,7,ЛДПР,False,False,False,False,False
1049713491,2022-01-10 13:02:45,2022-01-10 13:02:45,Женский,30-49,крупный город (свыше 500 тыс. жителей),female_30_49,Наркозависимого,,,,,,Скорее не согласен,Скорее согласен,Скорее не согласен,Никогда бы не посетил,Скорее доверяю,Скорее доверяю,Скорее не согласен,Одобряю,Затрудняюсь ответить,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее доверяю,3,1,3,3,3,4,4,7,3,3,1,Единая Россия,False,False,False,False,False
1049713252,2022-01-10 13:02:30,2022-01-10 13:02:30,Женский,30-49,крупный город (свыше 500 тыс. жителей),female_30_49,Наркозависимого,,,,,,Полностью не согласен,Скорее согласен,Абсолютно не согласен,Мог бы посетить,Полностью не доверяю,Полностью не доверяю,Скорее не согласен,Не одобряю,Очень часто,"Пускать всех желающих до тех пор, пока есть рабочие места",Скорее доверяю,1,10,8,9,3,10,10,1,8,10,6,КПРФ,False,False,False,False,False
1049712156,2022-01-10 13:01:19,2022-01-10 13:01:19,Женский,30-49,крупный город (свыше 500 тыс. жителей),female_30_49,Наркозависимого,,,,,,Скорее согласен,Полностью не согласен,Скорее согласен,Затрудняюсь ответить,Полностью не доверяю,Скорее не доверяю,Скорее не согласен,Не одобряю,Очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Затрудняюсь ответить,1,1,3,10,1,10,1,1,2,8,2,Яблоко,False,False,False,False,False
1049710281,2022-01-10 12:59:24,2022-01-10 12:59:24,Женский,30-49,крупный город (свыше 500 тыс. жителей),female_30_49,,,,,,Не против любого из перечисленных,Скорее не согласен,Скорее не согласен,Скорее не согласен,Мог бы посетить,Полностью не доверяю,Скорее не доверяю,Затрудняюсь ответить,Затрудняюсь ответить,Скорее часто,"Пускать всех желающих до тех пор, пока есть рабочие места",Скорее доверяю,1,4,2,5,2,9,7,3,1,3,6,Зелёные,True,False,False,False,True
1049708998,2022-01-10 12:58:07,2022-01-10 12:58:07,Женский,30-49,крупный город (свыше 500 тыс. жителей),female_30_49,,,,,,Не против любого из перечисленных,Затрудняюсь ответить,Полностью согласен,Абсолютно не согласен,Никогда бы не посетил,Затрудняюсь ответить,Скорее не доверяю,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,Скорее доверяю,1,9,4,10,2,10,10,3,6,7,10,Справедливая Россия - За Правду,False,False,False,False,False
1049708800,2022-01-10 12:57:56,2022-01-10 12:57:56,Женский,30-49,сельский населённый пункт,female_30_49,Наркозависимого,,,Иммигранта,,,Скорее не согласен,Полностью согласен,Абсолютно не согласен,Мог бы посетить,Полностью не доверяю,Скорее не доверяю,Скорее не согласен,Не одобряю,Очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее доверяю,1,10,8,10,7,10,10,7,1,10,8,КПРФ,False,False,False,False,False
1049708223,2022-01-10 12:57:23,2022-01-10 12:57:23,Женский,30-49,посёлок городского типа,female_30_49,Наркозависимого,,,,,,Затрудняюсь ответить,Полностью не согласен,Абсолютно не согласен,Никогда бы не посетил,Скорее доверяю,Затрудняюсь ответить,Затрудняюсь ответить,Одобряю,Затрудняюсь ответить,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее доверяю,1,1,1,5,1,10,10,5,1,1,1,КПРФ,False,False,False,False,False
1049706473,2022-01-10 12:55:41,2022-01-10 12:55:41,Женский,30-49,крупный город (свыше 500 тыс. жителей),female_30_49,Наркозависимого,,,,,,Затрудняюсь ответить,Скорее не согласен,Абсолютно не согласен,Никогда бы не посетил,Полностью не доверяю,Полностью не доверяю,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Затрудняюсь ответить,1,5,7,10,8,10,10,1,5,10,1,ЛДПР,False,False,False,False,False
1049705409,2022-01-10 12:54:33,2022-01-10 12:54:33,Женский,30-49,крупный город (свыше 500 тыс. жителей),female_30_49,Наркозависимого,,,,Человека другой религии,,Затрудняюсь ответить,"Ни согласен, ни несогласен",Абсолютно не согласен,Никогда бы не посетил,Полностью не доверяю,Полностью не доверяю,Затрудняюсь ответить,Не одобряю,Затрудняюсь ответить,Запретить приезжать сюда из других стран,Затрудняюсь ответить,1,10,5,10,5,10,10,7,10,10,10,КПРФ,False,False,False,False,False
1049705077,2022-01-10 12:54:13,2022-01-10 12:54:13,Женский,30-49,крупный город (свыше 500 тыс. жителей),female_30_49,Наркозависимого,,Гомосексуала,,,,Скорее согласен,Полностью не согласен,Абсолютно не согласен,Мог бы посетить,Полностью не доверяю,Скорее доверяю,Скорее не согласен,Не одобряю,Очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,1,1,3,10,9,10,10,9,10,10,10,Партия Роста,False,False,False,False,False
1049704421,2022-01-10 12:53:37,2022-01-10 12:53:37,Женский,30-49,средний город (50-100 тыс. жителей),female_30_49,Наркозависимого,,,,,,Скорее согласен,"Ни согласен, ни несогласен",Скорее согласен,Никогда бы не посетил,Скорее не доверяю,Скорее доверяю,Скорее согласен,Одобряю,Затрудняюсь ответить,Запретить приезжать сюда из других стран,Скорее доверяю,1,3,3,5,1,8,8,8,1,5,1,Справедливая Россия - За Правду,False,False,False,False,False
1049704381,2022-01-10 12:53:35,2022-01-10 12:53:35,Женский,30-49,крупный город (свыше 500 тыс. жителей),female_30_49,Наркозависимого,,Гомосексуала,,,,Скорее не согласен,Скорее не согласен,Затрудняюсь ответить,Никогда бы не посетил,Скорее доверяю,Скорее доверяю,Затрудняюсь ответить,Одобряю,Затрудняюсь ответить,Запретить приезжать сюда из других стран,Абсолютно не доверяю,3,1,3,3,5,2,5,5,1,5,1,Справедливая Россия - За Правду,True,False,False,False,True
1049704080,2022-01-10 12:53:18,2022-01-10 12:53:18,Женский,30-49,крупный город (свыше 500 тыс. жителей),female_30_49,Наркозависимого,,Гомосексуала,,,,Скорее согласен,Полностью не согласен,Скорее не согласен,Никогда бы не посетил,Скорее не доверяю,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,Запретить приезжать сюда из других стран,Затрудняюсь ответить,1,1,1,3,1,3,5,3,2,2,1,Зелёные,True,False,False,False,True
1049703709,2022-01-10 12:52:57,2022-01-10 12:52:57,Женский,30-49,средний город (50-100 тыс. жителей),female_30_49,Наркозависимого,,,,,,Скорее согласен,"Ни согласен, ни несогласен",Скорее не согласен,Никогда бы не посетил,Скорее доверяю,Скорее доверяю,Скорее согласен,Одобряю,Затрудняюсь ответить,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее доверяю,1,5,2,7,5,2,8,7,1,1,5,Единая Россия,False,False,False,False,False
1049701337,2022-01-10 12:50:42,2022-01-10 12:50:42,Женский,30-49,крупный город (свыше 500 тыс. жителей),female_30_49,Наркозависимого,,,,,,Скорее согласен,Затрудняюсь ответить,Скорее согласен,Никогда бы не посетил,Скорее доверяю,Скорее доверяю,Затрудняюсь ответить,Одобряю,Совсем не часто,"Пускать всех желающих до тех пор, пока есть рабочие места",Затрудняюсь ответить,1,7,7,6,1,10,2,8,3,6,6,Единая Россия,True,False,False,False,True
1049700814,2022-01-10 12:50:15,2022-01-10 12:50:15,Женский,30-49,малый город (до 50 тыс. жителей),female_30_49,Наркозависимого,,,Иммигранта,,,Скорее согласен,"Ни согласен, ни несогласен",Абсолютно не согласен,Никогда бы не посетил,Полностью не доверяю,Скорее не доверяю,Скорее согласен,Не одобряю,Очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,1,6,7,10,6,10,10,5,6,9,8,КПРФ,False,False,False,False,False
1049700511,2022-01-10 12:49:57,2022-01-10 12:49:57,Мужской,30-49,крупный город (свыше 500 тыс. жителей),female_30_49,Наркозависимого,,,Иммигранта,,,Скорее не согласен,Скорее не согласен,Скорее не согласен,Никогда бы не посетил,Скорее доверяю,Скорее не доверяю,Скорее не согласен,Одобряю,Скорее часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее доверяю,1,4,1,7,5,10,8,6,6,10,6,КПРФ,False,False,False,True,False
1049700506,2022-01-10 12:49:56,2022-01-10 12:49:56,Женский,30-49,крупный город (свыше 500 тыс. жителей),female_30_49,,,,,,Не против любого из перечисленных,Скорее не согласен,Скорее согласен,Скорее не согласен,Никогда бы не посетил,Скорее доверяю,Скорее доверяю,Затрудняюсь ответить,Затрудняюсь ответить,Скорее часто,Затрудняюсь ответить,Скорее доверяю,1,5,1,10,1,10,8,1,1,8,5,Единая Россия,True,False,False,False,True
1049699965,2022-01-10 12:49:27,2022-01-10 12:49:27,Женский,30-49,крупный город (свыше 500 тыс. жителей),female_30_49,,,,Иммигранта,,,Скорее не согласен,Скорее не согласен,Скорее не согласен,Никогда бы не посетил,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,1,6,1,5,1,10,10,1,1,1,1,Единая Россия,True,False,False,False,True
1049698973,2022-01-10 12:48:32,2022-01-10 12:48:32,Женский,30-49,крупный город (свыше 500 тыс. жителей),female_30_49,Наркозависимого,Человека другой расы,,Иммигранта,,,Скорее согласен,Полностью не согласен,Скорее согласен,Никогда бы не посетил,Полностью не доверяю,Скорее не доверяю,Скорее не согласен,Затрудняюсь ответить,Очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее доверяю,1,5,5,4,1,10,3,4,4,10,7,Яблоко,False,False,False,False,False
1049698470,2022-01-10 12:48:05,2022-01-10 12:48:05,Женский,30-49,сельский населённый пункт,female_30_49,Наркозависимого,,,,Человека другой религии,,Скорее согласен,Скорее не согласен,Абсолютно не согласен,Никогда бы не посетил,Скорее не доверяю,Скорее доверяю,Скорее не согласен,Одобряю,Скорее часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее доверяю,1,9,2,8,2,9,8,8,2,7,4,Гражданская сила,False,False,False,False,False
1049697954,2022-01-10 12:47:36,2022-01-10 12:47:36,Женский,более 50,сельский населённый пункт,female_30_49,Наркозависимого,,,,,,Скорее согласен,Полностью не согласен,Скорее не согласен,Мог бы посетить,Скорее не доверяю,Скорее не доверяю,Скорее не согласен,Затрудняюсь ответить,Скорее часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Затрудняюсь ответить,1,1,3,10,2,4,6,9,7,7,1,Партия пенсионеров,False,False,True,False,False
1049694796,2022-01-10 12:44:38,2022-01-10 12:44:38,Женский,30-49,сельский населённый пункт,female_30_49,Наркозависимого,,Гомосексуала,,,,Скорее согласен,Полностью не согласен,Скорее согласен,Никогда бы не посетил,Скорее доверяю,Скорее не доверяю,Скорее не согласен,Одобряю,Скорее часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Абсолютно не доверяю,1,1,1,5,1,10,7,5,5,7,3,Единая Россия,False,False,False,False,False
1049694076,2022-01-10 12:43:58,2022-01-10 12:43:58,Женский,30-49,крупный город (свыше 500 тыс. жителей),female_30_49,Наркозависимого,,,,,,Скорее не согласен,Затрудняюсь ответить,Скорее не согласен,Никогда бы не посетил,Скорее не доверяю,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,Скорее часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Затрудняюсь ответить,1,3,3,6,3,9,8,3,2,6,6,Гражданская платформа,True,False,False,False,True
1049693639,2022-01-10 12:43:34,2022-01-10 12:43:34,Женский,30-49,малый город (до 50 тыс. жителей),female_30_49,Наркозависимого,,,Иммигранта,,,Скорее согласен,Полностью не согласен,Скорее согласен,Никогда бы не посетил,Скорее не доверяю,Скорее доверяю,Скорее не согласен,Одобряю,Скорее часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,1,1,5,6,3,5,10,8,6,6,6,Партия Роста,False,True,False,False,True
1049692708,2022-01-10 12:42:43,2022-01-10 12:42:43,Женский,30-49,крупный город (свыше 500 тыс. жителей),female_30_49,,,,,,Не против любого из перечисленных,Скорее согласен,Скорее не согласен,Абсолютно не согласен,Никогда бы не посетил,Полностью доверяю,Затрудняюсь ответить,Затрудняюсь ответить,Одобряю,Затрудняюсь ответить,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Затрудняюсь ответить,1,5,1,8,1,10,10,5,5,5,10,Единая Россия,True,False,False,False,True
1049692306,2022-01-10 12:42:21,2022-01-10 12:42:21,Женский,30-49,средний город (50-100 тыс. жителей),female_30_49,Наркозависимого,,,Иммигранта,Человека другой религии,,Затрудняюсь ответить,Затрудняюсь ответить,Скорее согласен,Никогда бы не посетил,Скорее доверяю,Скорее доверяю,Затрудняюсь ответить,Одобряю,Совсем не часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,2,5,1,5,1,9,6,10,1,7,5,ЛДПР,False,False,False,False,False
1049660984,2022-01-10 12:12:09,2022-01-10 12:12:09,Женский,30-49,крупный город (свыше 500 тыс. жителей),female_30_49,Наркозависимого,,Гомосексуала,,,,Скорее согласен,Полностью не согласен,Скорее не согласен,Никогда бы не посетил,Скорее не доверяю,Скорее не доверяю,Скорее согласен,Одобряю,Затрудняюсь ответить,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Абсолютно доверяю,1,1,1,6,1,10,6,6,1,1,1,ЛДПР,False,False,False,False,False
1049660946,2022-01-10 12:12:06,2022-01-10 12:12:06,Женский,30-49,крупный город (свыше 500 тыс. жителей),female_30_49,Наркозависимого,,,,,,Скорее согласен,Полностью не согласен,Абсолютно не согласен,Затрудняюсь ответить,Скорее не доверяю,Скорее не доверяю,Скорее не согласен,Не одобряю,Очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Абсолютно не доверяю,1,1,4,10,4,7,10,8,8,10,6,ЛДПР,False,False,False,False,False
1049660852,2022-01-10 12:12:00,2022-01-10 12:12:00,Женский,30-49,крупный город (свыше 500 тыс. жителей),female_30_49,Наркозависимого,,,,,,Скорее согласен,Скорее не согласен,Абсолютно не согласен,Никогда бы не посетил,Затрудняюсь ответить,Затрудняюсь ответить,Скорее согласен,Затрудняюсь ответить,Затрудняюсь ответить,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее доверяю,1,1,3,10,1,10,10,5,10,10,10,Зелёные,False,False,False,False,False
1049660777,2022-01-10 12:11:56,2022-01-10 12:11:56,Женский,30-49,средний город (50-100 тыс. жителей),female_30_49,Наркозависимого,,Гомосексуала,Иммигранта,,,Полностью не согласен,Затрудняюсь ответить,Абсолютно не согласен,Никогда бы не посетил,Скорее не доверяю,Полностью не доверяю,Скорее не согласен,Затрудняюсь ответить,Скорее часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Затрудняюсь ответить,1,1,1,8,1,6,10,1,1,10,3,ЛДПР,False,False,False,False,False
1049660640,2022-01-10 12:11:47,2022-01-10 12:11:47,Женский,30-49,малый город (до 50 тыс. жителей),female_30_49,Наркозависимого,,Гомосексуала,Иммигранта,Человека другой религии,,Полностью согласен,Скорее не согласен,Скорее согласен,Никогда бы не посетил,Скорее доверяю,Скорее доверяю,Затрудняюсь ответить,Одобряю,Совсем не часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,1,1,5,5,1,10,1,5,5,5,5,Единая Россия,True,False,False,False,True
1049660473,2022-01-10 12:11:38,2022-01-10 12:11:38,Женский,30-49,средний город (50-100 тыс. жителей),female_30_49,Наркозависимого,,Гомосексуала,,,,Полностью согласен,Полностью не согласен,Абсолютно не согласен,Никогда бы не посетил,Скорее не доверяю,Скорее не доверяю,Скорее не согласен,Одобряю,Скорее часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее доверяю,1,1,1,4,1,7,9,9,1,8,7,ЛДПР,False,False,False,False,False
1049660400,2022-01-10 12:11:34,2022-01-10 12:11:34,Женский,30-49,средний город (50-100 тыс. жителей),female_30_49,Наркозависимого,,,,,,Скорее согласен,Полностью не согласен,Скорее не согласен,Никогда бы не посетил,Скорее доверяю,Скорее доверяю,Скорее не согласен,Затрудняюсь ответить,Затрудняюсь ответить,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,1,1,3,4,2,10,5,8,1,1,5,ЛДПР,False,False,False,False,False
1049660047,2022-01-10 12:11:14,2022-01-10 12:11:14,Женский,30-49,средний город (50-100 тыс. жителей),female_30_49,Наркозависимого,,,Иммигранта,Человека другой религии,,Скорее не согласен,"Ни согласен, ни несогласен",Абсолютно не согласен,Никогда бы не посетил,Скорее не доверяю,Скорее доверяю,Скорее согласен,Затрудняюсь ответить,Скорее часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,1,5,7,10,5,10,10,1,7,10,10,КПРФ,False,False,False,False,False
1049659613,2022-01-10 12:10:51,2022-01-10 12:10:51,Женский,30-49,крупный город (свыше 500 тыс. жителей),female_30_49,Наркозависимого,,,,,,Скорее согласен,Скорее согласен,Скорее согласен,Мог бы посетить,Полностью не доверяю,Скорее не доверяю,Скорее не согласен,Не одобряю,Очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,1,7,3,10,5,8,5,4,8,8,7,КПРФ,False,False,False,False,False
1049659148,2022-01-10 12:10:25,2022-01-10 12:10:26,Женский,30-49,крупный город (свыше 500 тыс. жителей),female_30_49,Наркозависимого,,,,,,Скорее не согласен,Скорее согласен,Абсолютно не согласен,Мог бы посетить,Скорее не доверяю,Скорее не доверяю,Скорее не согласен,Не одобряю,Очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,1,5,5,10,1,10,10,1,10,10,4,Яблоко,False,False,False,False,False
1049658915,2022-01-10 12:10:12,2022-01-10 12:10:12,Женский,30-49,крупный город (свыше 500 тыс. жителей),female_30_49,Наркозависимого,,,,,,Скорее не согласен,Скорее не согласен,Абсолютно не согласен,Никогда бы не посетил,Полностью не доверяю,Полностью не доверяю,Скорее согласен,Не одобряю,Очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,1,1,3,8,3,10,8,6,2,8,6,ЛДПР,False,False,False,False,False
1049658457,2022-01-10 12:09:45,2022-01-10 12:09:45,Женский,30-49,крупный город (свыше 500 тыс. жителей),female_30_49,Наркозависимого,,,,,,Скорее согласен,"Ни согласен, ни несогласен",Скорее не согласен,Мог бы посетить,Скорее не доверяю,Скорее не доверяю,Скорее не согласен,Затрудняюсь ответить,Скорее часто,"Пускать всех желающих до тех пор, пока есть рабочие места",Абсолютно не доверяю,2,1,4,3,1,1,8,5,1,9,5,КПРФ,False,False,False,False,False
1049658437,2022-01-10 12:09:44,2022-01-10 12:09:44,Женский,30-49,крупный город (свыше 500 тыс. жителей),female_30_49,,Человека другой расы,,,,,Скорее согласен,Скорее не согласен,Скорее согласен,Затрудняюсь ответить,Скорее не доверяю,Скорее не доверяю,Скорее не согласен,Затрудняюсь ответить,Очень часто,Затрудняюсь ответить,Скорее не доверяю,2,1,1,2,1,9,4,6,2,2,2,КПРФ,False,False,False,False,False
1049657646,2022-01-10 12:08:57,2022-01-10 12:08:57,Женский,30-49,средний город (50-100 тыс. жителей),female_30_49,Наркозависимого,,,,,,Полностью не согласен,Скорее согласен,Скорее не согласен,Никогда бы не посетил,Затрудняюсь ответить,Затрудняюсь ответить,Скорее согласен,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,Скорее доверяю,1,6,10,10,6,10,10,1,10,10,10,Партия пенсионеров,False,False,False,False,False
1049657635,2022-01-10 12:08:56,2022-01-10 12:08:56,Женский,30-49,средний город (50-100 тыс. жителей),female_30_49,Наркозависимого,,Гомосексуала,,,,Скорее согласен,Скорее не согласен,Скорее согласен,Никогда бы не посетил,Полностью доверяю,Скорее доверяю,Скорее согласен,Одобряю,Совсем не часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее доверяю,2,2,2,6,4,7,5,4,3,4,4,Единая Россия,False,False,False,False,False
