ID,Время создания,Время изменения,Ваш пол,Сколько вам лет?,"Укажите тип населённого пункта, в котором вы проживаете.",Источник ответов,Кого бы вы НЕ хотели видеть своим соседом? / Наркозависимого,Кого бы вы НЕ хотели видеть своим соседом? / Человека другой расы,Кого бы вы НЕ хотели видеть своим соседом? / Гомосексуала,Кого бы вы НЕ хотели видеть своим соседом? / Иммигранта,Кого бы вы НЕ хотели видеть своим соседом? / Человека другой религии,Кого бы вы НЕ хотели видеть своим соседом? / Не против любого из перечисленных,"Согласны ли вы с утверждением: В целом, из мужчин получаются более хорошие политические лидеры, чем из женщин?","Согласны ли вы с утверждением: Гомосексуальные пары такие же хорошие родители, как и другие пары?",Согласны ли вы с утверждением: Религия играет важную роль в моей жизни.,Могли бы вы посетить несанкционированный политический митинг?,Доверяете ли вы Правительству?,Доверяете ли вы полиции?,"Согласны ли вы с утверждением: Среди политических лидеров женщины более компетентны, чем мужчины",Одобряете ли вы деятельность Владимира Путина?,"По вашему мнению, как часто в вашей стране фальсифицируют выборы?","По вашему мнению, какой должна быть иммиграционная политика?",Доверяете ли вы движениям за женские права?,"Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Для мужчины оправдано ударить свою жену","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Гомосексуализм - это норма","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Проституция может быть оправдана","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Аборт может быть оправдан","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Родители могут ударить своего ребёнка","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Секс до брака - это норма","""Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен)"""" / Религия НЕ играет важную роль в моей жизни","""Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен)"""" / Мужчины лучше справляются с ответственными должностями","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Самоубийство может быть оправдано","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Эвтаназия может быть оправдана","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Случайные половые связи могут быть оправданы","За какую партию вы бы проголосовали, если бы выборы были бы завтра?"
1020905609,2021-12-15 15:04:44,2021-12-15 15:04:44,Мужской,до 29,крупный город (свыше 500 тыс. жителей),male_29,Наркозависимого,,,,,,Полностью согласен,Полностью согласен,Абсолютно не согласен,Мог бы посетить,Скорее доверяю,Скорее доверяю,Абсолютно не согласен,Затрудняюсь ответить,Скорее часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Абсолютно не доверяю,1.0,7.0,8.0,10.0,3.0,8.0,10.0,9.0,1.0,7.0,8.0,ЛДПР
1020901224,2021-12-15 15:01:47,2021-12-15 15:01:47,Мужской,до 29,посёлок городского типа,male_29,Наркозависимого,Человека другой расы,Гомосексуала,Иммигранта,Человека другой религии,,Полностью согласен,Затрудняюсь ответить,Абсолютно не согласен,Никогда бы не посетил,Скорее не доверяю,Скорее не доверяю,Абсолютно не согласен,Затрудняюсь ответить,Затрудняюсь ответить,Запретить приезжать сюда из других стран,Абсолютно не доверяю,1.0,1.0,6.0,10.0,1.0,10.0,10.0,10.0,5.0,10.0,10.0,Справедливая Россия - За Правду
1020897363,2021-12-15 14:59:18,2021-12-15 14:59:18,Мужской,до 29,посёлок городского типа,male_29,Наркозависимого,,,,,,Затрудняюсь ответить,Скорее не согласен,Скорее согласен,Никогда бы не посетил,Полностью доверяю,Полностью доверяю,Затрудняюсь ответить,Одобряю,Совсем не часто,Затрудняюсь ответить,Скорее доверяю,1.0,1.0,1.0,1.0,1.0,5.0,6.0,5.0,1.0,1.0,1.0,Единая Россия
1020888817,2021-12-15 14:53:39,2021-12-15 14:53:39,Мужской,до 29,крупный город (свыше 500 тыс. жителей),male_29,Наркозависимого,,Гомосексуала,,,,Затрудняюсь ответить,"Ни согласен, ни несогласен",Затрудняюсь ответить,Никогда бы не посетил,Скорее не доверяю,Полностью доверяю,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,Абсолютно не доверяю,1.0,1.0,10.0,10.0,5.0,5.0,6.0,5.0,1.0,10.0,1.0,КПРФ
1020888739,2021-12-15 14:53:36,2021-12-15 14:53:36,Мужской,до 29,крупный город (свыше 500 тыс. жителей),male_29,,,,,,Не против любого из перечисленных,Полностью согласен,Скорее согласен,Абсолютно не согласен,Никогда бы не посетил,Скорее доверяю,Скорее не доверяю,Абсолютно не согласен,Одобряю,Скорее часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Абсолютно не доверяю,1.0,10.0,10.0,10.0,1.0,1.0,10.0,10.0,1.0,1.0,1.0,Единая Россия
1020883461,2021-12-15 14:50:17,2021-12-15 14:50:17,Мужской,до 29,крупный город (свыше 500 тыс. жителей),male_29,Наркозависимого,,,,,,Скорее согласен,Скорее согласен,Скорее не согласен,Мог бы посетить,Скорее не доверяю,Скорее не доверяю,Скорее согласен,Затрудняюсь ответить,Скорее часто,"Пускать всех желающих до тех пор, пока есть рабочие места",Скорее не доверяю,1.0,5.0,7.0,5.0,3.0,6.0,6.0,7.0,1.0,1.0,1.0,Коммунистическая партия Коммунисты России
1020883352,2021-12-15 14:50:13,2021-12-15 14:50:13,Мужской,до 29,крупный город (свыше 500 тыс. жителей),male_29,,Человека другой расы,Гомосексуала,Иммигранта,,,Полностью согласен,Скорее не согласен,Абсолютно не согласен,Никогда бы не посетил,Полностью доверяю,Скорее не доверяю,Абсолютно не согласен,Одобряю,Не очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Абсолютно не доверяю,4.0,1.0,7.0,10.0,10.0,10.0,7.0,10.0,10.0,10.0,8.0,Единая Россия
1020882516,2021-12-15 14:49:41,2021-12-15 14:49:41,Мужской,до 29,крупный город (свыше 500 тыс. жителей),male_29,,,,,,Не против любого из перечисленных,Полностью не согласен,Полностью согласен,Абсолютно не согласен,Уже посещал,Полностью не доверяю,Полностью не доверяю,Скорее не согласен,Не одобряю,Очень часто,"Пускать всех желающих до тех пор, пока есть рабочие места",Скорее не доверяю,1.0,10.0,10.0,10.0,1.0,10.0,10.0,4.0,5.0,10.0,10.0,Яблоко
1020869709,2021-12-15 14:41:35,2021-12-15 14:41:35,Мужской,до 29,крупный город (свыше 500 тыс. жителей),male_29,Наркозависимого,,,,,,Затрудняюсь ответить,Затрудняюсь ответить,Скорее не согласен,Никогда бы не посетил,Скорее не доверяю,Скорее не доверяю,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,Скорее не доверяю,1.0,4.0,1.0,1.0,6.0,10.0,10.0,5.0,1.0,7.0,7.0,КПРФ
1020869523,2021-12-15 14:41:27,2021-12-15 14:41:27,Мужской,до 29,сельский населённый пункт,male_29,Наркозависимого,,Гомосексуала,Иммигранта,,,Полностью согласен,Скорее согласен,Абсолютно не согласен,Затрудняюсь ответить,Скорее доверяю,Скорее доверяю,Абсолютно не согласен,Затрудняюсь ответить,Затрудняюсь ответить,Мы должны пускать всех желающих,Затрудняюсь ответить,1.0,5.0,5.0,5.0,1.0,10.0,8.0,10.0,5.0,5.0,6.0,ЛДПР
1020868480,2021-12-15 14:40:47,2021-12-15 14:40:47,Мужской,до 29,средний город (50-100 тыс. жителей),male_29,Наркозависимого,,,Иммигранта,,,Скорее согласен,Полностью не согласен,Скорее не согласен,Затрудняюсь ответить,Скорее не доверяю,Скорее не доверяю,Скорее не согласен,Затрудняюсь ответить,Скорее часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,1.0,3.0,4.0,4.0,2.0,8.0,7.0,7.0,1.0,4.0,5.0,КПРФ
1020864530,2021-12-15 14:38:16,2021-12-15 14:38:16,Мужской,до 29,малый город (до 50 тыс. жителей),male_29,Наркозависимого,,,Иммигранта,,,Полностью не согласен,Полностью согласен,Абсолютно не согласен,Мог бы посетить,Полностью не доверяю,Полностью не доверяю,Скорее согласен,Не одобряю,Очень часто,"Пускать всех желающих до тех пор, пока есть рабочие места",Скорее доверяю,1.0,7.0,7.0,10.0,1.0,10.0,10.0,1.0,10.0,10.0,10.0,Зелёные
1020863983,2021-12-15 14:37:55,2021-12-15 14:37:55,Мужской,до 29,крупный город (свыше 500 тыс. жителей),male_29,Наркозависимого,,,Иммигранта,,,Затрудняюсь ответить,Скорее согласен,Скорее не согласен,Затрудняюсь ответить,Полностью не доверяю,Полностью не доверяю,Затрудняюсь ответить,Не одобряю,Очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее доверяю,1.0,3.0,5.0,10.0,1.0,10.0,10.0,5.0,3.0,9.0,4.0,Зелёные
1020863867,2021-12-15 14:37:50,2021-12-15 14:37:50,Мужской,до 29,посёлок городского типа,male_29,Наркозависимого,,,,,,Скорее согласен,Скорее не согласен,Затрудняюсь ответить,Никогда бы не посетил,Скорее доверяю,Скорее доверяю,Скорее согласен,Одобряю,Совсем не часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,2.0,1.0,2.0,8.0,8.0,9.0,8.0,8.0,2.0,5.0,3.0,Единая Россия
1020860880,2021-12-15 14:35:56,2021-12-15 14:35:56,Мужской,до 29,средний город (50-100 тыс. жителей),male_29,,,,,,Не против любого из перечисленных,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,Никогда бы не посетил,Скорее доверяю,Скорее доверяю,Затрудняюсь ответить,Одобряю,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,1.0,5.0,1.0,8.0,3.0,6.0,6.0,5.0,5.0,5.0,1.0,Единая Россия
1020857657,2021-12-15 14:33:53,2021-12-15 14:33:53,Мужской,до 29,крупный город (свыше 500 тыс. жителей),male_29,Наркозависимого,,Гомосексуала,,,,Полностью согласен,Полностью не согласен,Абсолютно не согласен,Затрудняюсь ответить,Полностью не доверяю,Скорее не доверяю,Абсолютно не согласен,Не одобряю,Очень часто,Затрудняюсь ответить,Затрудняюсь ответить,1.0,1.0,1.0,10.0,5.0,1.0,10.0,8.0,1.0,10.0,1.0,Зелёные
1020856601,2021-12-15 14:33:13,2021-12-15 14:33:13,Мужской,до 29,средний город (50-100 тыс. жителей),male_29,Наркозависимого,Человека другой расы,,Иммигранта,,,Скорее согласен,"Ни согласен, ни несогласен",Скорее согласен,Никогда бы не посетил,Скорее доверяю,Скорее доверяю,Затрудняюсь ответить,Одобряю,Затрудняюсь ответить,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Затрудняюсь ответить,1.0,6.0,4.0,8.0,1.0,6.0,3.0,5.0,4.0,10.0,1.0,Зелёные
1020854447,2021-12-15 14:31:50,2021-12-15 14:31:50,Мужской,30-49,крупный город (свыше 500 тыс. жителей),male_29,Наркозависимого,,,Иммигранта,,,Скорее не согласен,Полностью не согласен,Скорее согласен,Никогда бы не посетил,Скорее не доверяю,Скорее доверяю,Абсолютно не согласен,Не одобряю,Очень часто,"Пускать всех желающих до тех пор, пока есть рабочие места",Абсолютно не доверяю,1.0,1.0,6.0,5.0,1.0,10.0,4.0,8.0,6.0,6.0,3.0,Зелёные
1020850602,2021-12-15 14:29:25,2021-12-15 14:29:25,Мужской,до 29,крупный город (свыше 500 тыс. жителей),male_29,Наркозависимого,Человека другой расы,Гомосексуала,Иммигранта,Человека другой религии,,Скорее согласен,Полностью не согласен,Абсолютно не согласен,Никогда бы не посетил,Скорее доверяю,Скорее доверяю,Абсолютно не согласен,Одобряю,Совсем не часто,"Пускать всех желающих до тех пор, пока есть рабочие места",Абсолютно не доверяю,1.0,1.0,1.0,10.0,1.0,10.0,10.0,1.0,1.0,10.0,9.0,Единая Россия
1020846075,2021-12-15 14:26:36,2021-12-15 14:26:36,Мужской,до 29,крупный город (свыше 500 тыс. жителей),male_29,Наркозависимого,,,,,,Скорее согласен,"Ни согласен, ни несогласен",Абсолютно не согласен,Никогда бы не посетил,Скорее не доверяю,Скорее доверяю,Абсолютно не согласен,Затрудняюсь ответить,Затрудняюсь ответить,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,1.0,5.0,3.0,5.0,3.0,10.0,10.0,5.0,5.0,5.0,3.0,ЛДПР
1020845672,2021-12-15 14:26:21,2021-12-15 14:26:21,Мужской,до 29,сельский населённый пункт,male_29,Наркозависимого,,,Иммигранта,,,Скорее согласен,Полностью согласен,Скорее не согласен,Никогда бы не посетил,Скорее не доверяю,Скорее доверяю,Скорее не согласен,Одобряю,Скорее часто,"Пускать всех желающих до тех пор, пока есть рабочие места",Скорее доверяю,4.0,8.0,8.0,10.0,5.0,10.0,8.0,9.0,9.0,10.0,7.0,Партия Роста
1020844311,2021-12-15 14:25:29,2021-12-15 14:25:29,Мужской,до 29,средний город (50-100 тыс. жителей),male_29,Наркозависимого,,,,,,Скорее согласен,"Ни согласен, ни несогласен",Скорее не согласен,Затрудняюсь ответить,Полностью не доверяю,Скорее не доверяю,Затрудняюсь ответить,Не одобряю,Очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее доверяю,1.0,5.0,5.0,10.0,1.0,10.0,4.0,3.0,3.0,3.0,5.0,КПРФ
1020842106,2021-12-15 14:24:02,2021-12-15 14:24:02,Мужской,30-49,средний город (50-100 тыс. жителей),male_29,Наркозависимого,,,,,,Скорее не согласен,Затрудняюсь ответить,Абсолютно не согласен,Мог бы посетить,Полностью не доверяю,Полностью не доверяю,Абсолютно не согласен,Не одобряю,Очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее доверяю,1.0,3.0,6.0,10.0,5.0,8.0,10.0,5.0,10.0,10.0,1.0,КПРФ
1020841069,2021-12-15 14:23:22,2021-12-15 14:23:22,Женский,до 29,крупный город (свыше 500 тыс. жителей),male_29,Наркозависимого,,,,,,Скорее не согласен,Скорее согласен,Скорее не согласен,Затрудняюсь ответить,Скорее не доверяю,Скорее не доверяю,Затрудняюсь ответить,Затрудняюсь ответить,Скорее часто,Мы должны пускать всех желающих,Скорее не доверяю,1.0,7.0,8.0,10.0,5.0,10.0,3.0,7.0,3.0,10.0,5.0,КПРФ
1020840368,2021-12-15 14:22:56,2021-12-15 14:22:56,Мужской,30-49,средний город (50-100 тыс. жителей),male_29,,,,,,Не против любого из перечисленных,Скорее не согласен,"Ни согласен, ни несогласен",Скорее не согласен,Мог бы посетить,Скорее не доверяю,Скорее не доверяю,Скорее не согласен,Затрудняюсь ответить,Очень часто,Затрудняюсь ответить,Скорее не доверяю,1.0,1.0,1.0,1.0,1.0,10.0,7.0,3.0,1.0,8.0,6.0,Зелёные
1020839830,2021-12-15 14:22:33,2021-12-15 14:22:33,Мужской,до 29,средний город (50-100 тыс. жителей),male_29,Наркозависимого,,Гомосексуала,,,,Скорее согласен,Скорее не согласен,Скорее согласен,Никогда бы не посетил,Скорее доверяю,Скорее доверяю,Скорее не согласен,Одобряю,Скорее часто,Запретить приезжать сюда из других стран,Скорее не доверяю,4.0,1.0,5.0,5.0,1.0,8.0,3.0,8.0,1.0,4.0,6.0,ЛДПР
1020836352,2021-12-15 14:20:17,2021-12-15 14:20:17,Мужской,до 29,посёлок городского типа,male_29,Наркозависимого,,Гомосексуала,,,,Скорее согласен,Полностью не согласен,Скорее согласен,Затрудняюсь ответить,Скорее не доверяю,Скорее не доверяю,Скорее не согласен,Не одобряю,Очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее доверяю,3.0,1.0,1.0,3.0,1.0,3.0,3.0,6.0,1.0,1.0,1.0,КПРФ
1020835718,2021-12-15 14:19:52,2021-12-15 14:19:52,Мужской,30-49,крупный город (свыше 500 тыс. жителей),male_29,Наркозависимого,Человека другой расы,Гомосексуала,Иммигранта,Человека другой религии,,Полностью согласен,Полностью не согласен,Абсолютно не согласен,Никогда бы не посетил,Полностью не доверяю,Полностью не доверяю,Скорее не согласен,Не одобряю,Скорее часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Абсолютно не доверяю,1.0,1.0,1.0,10.0,1.0,1.0,10.0,5.0,10.0,10.0,3.0,КПРФ
1020833526,2021-12-15 14:18:27,2021-12-15 14:18:27,Мужской,до 29,крупный город (свыше 500 тыс. жителей),male_29,Наркозависимого,,,Иммигранта,,,Скорее согласен,Полностью не согласен,Абсолютно не согласен,Мог бы посетить,Скорее доверяю,Скорее доверяю,Скорее не согласен,Одобряю,Затрудняюсь ответить,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Затрудняюсь ответить,5.0,2.0,6.0,10.0,3.0,8.0,10.0,7.0,6.0,6.0,3.0,Единая Россия
1020831791,2021-12-15 14:17:22,2021-12-15 14:17:22,Мужской,до 29,крупный город (свыше 500 тыс. жителей),male_29,Наркозависимого,,,,,,Затрудняюсь ответить,Полностью согласен,Скорее не согласен,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,1.0,7.0,1.0,10.0,1.0,10.0,8.0,6.0,5.0,10.0,3.0,Зелёные
1020831039,2021-12-15 14:16:52,2021-12-15 14:16:52,Мужской,до 29,крупный город (свыше 500 тыс. жителей),male_29,Наркозависимого,,Гомосексуала,,,,Скорее не согласен,Полностью согласен,Скорее не согласен,Никогда бы не посетил,Полностью не доверяю,Скорее доверяю,Скорее согласен,Затрудняюсь ответить,Очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Абсолютно не доверяю,1.0,6.0,9.0,9.0,1.0,10.0,6.0,6.0,9.0,5.0,1.0,ЛДПР
1020824754,2021-12-15 14:12:45,2021-12-15 14:12:45,Мужской,до 29,крупный город (свыше 500 тыс. жителей),male_29,Наркозависимого,,,,,,Скорее согласен,Полностью не согласен,Абсолютно не согласен,Уже посещал,Полностью не доверяю,Скорее не доверяю,Скорее не согласен,Не одобряю,Очень часто,Мы должны пускать всех желающих,Скорее доверяю,1.0,1.0,1.0,4.0,6.0,7.0,10.0,6.0,1.0,8.0,1.0,КПРФ
1020824424,2021-12-15 14:12:31,2021-12-15 14:12:31,Мужской,до 29,крупный город (свыше 500 тыс. жителей),male_29,Наркозависимого,,,,,,Полностью согласен,Скорее согласен,Абсолютно не согласен,Никогда бы не посетил,Полностью доверяю,Полностью доверяю,Абсолютно не согласен,Одобряю,Очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Абсолютно не доверяю,1.0,1.0,10.0,10.0,1.0,10.0,10.0,8.0,10.0,10.0,10.0,Единая Россия
1020821623,2021-12-15 14:10:32,2021-12-15 14:10:32,Мужской,до 29,крупный город (свыше 500 тыс. жителей),male_29,Наркозависимого,,Гомосексуала,,,,Скорее не согласен,Полностью не согласен,Скорее согласен,Никогда бы не посетил,Скорее доверяю,Скорее доверяю,Абсолютно не согласен,Затрудняюсь ответить,Скорее часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Абсолютно не доверяю,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,1.0,4.0,1.0,КПРФ
1020815281,2021-12-15 14:06:13,2021-12-15 14:06:13,Мужской,до 29,крупный город (свыше 500 тыс. жителей),male_29,Наркозависимого,Человека другой расы,Гомосексуала,Иммигранта,,,Скорее согласен,Затрудняюсь ответить,Абсолютно не согласен,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,Скорее не согласен,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,Скорее доверяю,1.0,2.0,1.0,1.0,1.0,3.0,10.0,4.0,1.0,9.0,2.0,Партия пенсионеров
1020813858,2021-12-15 14:05:17,2021-12-15 14:05:17,Мужской,до 29,крупный город (свыше 500 тыс. жителей),male_29,Наркозависимого,,,,,,Скорее не согласен,"Ни согласен, ни несогласен",Абсолютно не согласен,Никогда бы не посетил,Скорее не доверяю,Скорее не доверяю,Скорее согласен,Затрудняюсь ответить,Скорее часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее доверяю,2.0,3.0,4.0,7.0,1.0,8.0,10.0,4.0,6.0,7.0,7.0,ЛДПР
1020810721,2021-12-15 14:03:13,2021-12-15 14:03:13,Мужской,до 29,средний город (50-100 тыс. жителей),male_29,,,,,,Не против любого из перечисленных,Скорее не согласен,Полностью согласен,Абсолютно не согласен,Мог бы посетить,Скорее не доверяю,Полностью не доверяю,Скорее согласен,Не одобряю,Очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Абсолютно доверяю,1.0,10.0,7.0,10.0,1.0,10.0,10.0,3.0,10.0,4.0,10.0,ЛДПР
1020808497,2021-12-15 14:01:47,2021-12-15 14:01:47,Мужской,до 29,крупный город (свыше 500 тыс. жителей),male_29,Наркозависимого,,,,,,Полностью не согласен,Полностью согласен,Скорее не согласен,Мог бы посетить,Полностью не доверяю,Скорее доверяю,Абсолютно не согласен,Не одобряю,Очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее доверяю,1.0,10.0,10.0,10.0,1.0,10.0,9.0,1.0,8.0,10.0,10.0,Партия пенсионеров
1038106311,2021-12-29 11:22:24,2021-12-29 11:22:24,Женский,до 29,крупный город (свыше 500 тыс. жителей),female_29,Наркозависимого,,,Иммигранта,,,Скорее согласен,Полностью согласен,Абсолютно не согласен,Никогда бы не посетил,Скорее доверяю,Скорее доверяю,Скорее не согласен,Одобряю,Затрудняюсь ответить,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее доверяю,1.0,5.0,7.0,9.0,2.0,10.0,10.0,6.0,5.0,7.0,5.0,Единая Россия
1038085127,2021-12-29 11:02:05,2021-12-29 11:02:05,Женский,до 29,крупный город (свыше 500 тыс. жителей),female_29,Наркозависимого,,,,,,Скорее не согласен,"Ни согласен, ни несогласен",Скорее согласен,Никогда бы не посетил,Скорее доверяю,Скорее доверяю,Скорее согласен,Одобряю,Не очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее доверяю,1.0,1.0,1.0,7.0,3.0,7.0,9.0,7.0,8.0,5.0,3.0,Единая Россия
1038074671,2021-12-29 10:52:00,2021-12-29 10:52:00,Женский,до 29,крупный город (свыше 500 тыс. жителей),female_29,Наркозависимого,,,,,,Полностью не согласен,Скорее согласен,Абсолютно не согласен,Мог бы посетить,Полностью не доверяю,Скорее не доверяю,Затрудняюсь ответить,Не одобряю,Очень часто,Затрудняюсь ответить,Скорее доверяю,1.0,10.0,10.0,9.0,1.0,10.0,10.0,1.0,5.0,1.0,1.0,Партия Роста
1038069603,2021-12-29 10:47:26,2021-12-29 10:47:26,Женский,до 29,крупный город (свыше 500 тыс. жителей),female_29,Наркозависимого,,,,,,Затрудняюсь ответить,Полностью не согласен,Скорее согласен,Никогда бы не посетил,Скорее не доверяю,Скорее доверяю,Затрудняюсь ответить,Одобряю,Затрудняюсь ответить,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Затрудняюсь ответить,1.0,1.0,1.0,5.0,2.0,10.0,3.0,2.0,2.0,2.0,1.0,Родина
1038068535,2021-12-29 10:46:31,2021-12-29 10:46:31,Женский,до 29,крупный город (свыше 500 тыс. жителей),female_29,Наркозависимого,,,,,,Затрудняюсь ответить,Скорее не согласен,Скорее согласен,Никогда бы не посетил,Скорее доверяю,Скорее доверяю,Затрудняюсь ответить,Одобряю,Затрудняюсь ответить,"Пускать всех желающих до тех пор, пока есть рабочие места",Затрудняюсь ответить,1.0,4.0,3.0,6.0,4.0,9.0,5.0,5.0,1.0,4.0,3.0,Единая Россия
1038061896,2021-12-29 10:40:07,2021-12-29 10:40:07,Женский,до 29,крупный город (свыше 500 тыс. жителей),female_29,Наркозависимого,,,,,,Скорее согласен,Скорее согласен,Скорее согласен,Никогда бы не посетил,Скорее доверяю,Скорее доверяю,Затрудняюсь ответить,Одобряю,Затрудняюсь ответить,"Пускать всех желающих до тех пор, пока есть рабочие места",Скорее доверяю,1.0,6.0,6.0,7.0,4.0,6.0,3.0,8.0,7.0,7.0,7.0,Единая Россия
1038046366,2021-12-29 10:24:58,2021-12-29 10:24:58,Женский,до 29,крупный город (свыше 500 тыс. жителей),female_29,Наркозависимого,,,,,,Затрудняюсь ответить,Затрудняюсь ответить,Абсолютно не согласен,Никогда бы не посетил,Скорее доверяю,Скорее доверяю,Затрудняюсь ответить,Одобряю,Затрудняюсь ответить,Затрудняюсь ответить,Скорее доверяю,1.0,6.0,4.0,3.0,1.0,8.0,7.0,5.0,2.0,2.0,5.0,ЛДПР
1038046183,2021-12-29 10:24:46,2021-12-29 10:24:46,Женский,до 29,крупный город (свыше 500 тыс. жителей),female_29,Наркозависимого,,,,,,Полностью не согласен,Полностью согласен,Абсолютно не согласен,Уже посещал,Полностью не доверяю,Скорее не доверяю,Скорее согласен,Не одобряю,Очень часто,Мы должны пускать всех желающих,Абсолютно доверяю,1.0,10.0,8.0,10.0,1.0,10.0,10.0,1.0,10.0,10.0,7.0,Справедливая Россия - За Правду
1038042456,2021-12-29 10:21:06,2021-12-29 10:21:06,Женский,30-49,малый город (до 50 тыс. жителей),female_29,Наркозависимого,,,,,,Скорее согласен,Полностью согласен,Скорее не согласен,Затрудняюсь ответить,Скорее не доверяю,Скорее не доверяю,Скорее не согласен,Затрудняюсь ответить,Очень часто,"Пускать всех желающих до тех пор, пока есть рабочие места",Скорее доверяю,1.0,2.0,4.0,10.0,1.0,4.0,6.0,6.0,5.0,9.0,4.0,КПРФ
1038041467,2021-12-29 10:20:03,2021-12-29 10:20:03,Женский,до 29,крупный город (свыше 500 тыс. жителей),female_29,Наркозависимого,,,,,,Скорее согласен,Затрудняюсь ответить,Скорее согласен,Никогда бы не посетил,Затрудняюсь ответить,Затрудняюсь ответить,Скорее не согласен,Одобряю,Затрудняюсь ответить,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее доверяю,1.0,4.0,7.0,10.0,1.0,10.0,2.0,2.0,5.0,5.0,2.0,Единая Россия
1038040214,2021-12-29 10:18:52,2021-12-29 10:18:52,Женский,до 29,крупный город (свыше 500 тыс. жителей),female_29,,,,Иммигранта,,,Полностью не согласен,Скорее согласен,Скорее не согласен,Никогда бы не посетил,Скорее доверяю,Скорее доверяю,Скорее согласен,Одобряю,Совсем не часто,Запретить приезжать сюда из других стран,Абсолютно доверяю,1.0,5.0,5.0,1.0,1.0,8.0,5.0,1.0,1.0,7.0,6.0,Единая Россия
1038033748,2021-12-29 10:12:34,2021-12-29 10:12:34,Женский,до 29,крупный город (свыше 500 тыс. жителей),female_29,Наркозависимого,Человека другой расы,Гомосексуала,Иммигранта,Человека другой религии,,Скорее не согласен,Скорее не согласен,Абсолютно не согласен,Никогда бы не посетил,Полностью не доверяю,Полностью не доверяю,Скорее согласен,Не одобряю,Очень часто,Запретить приезжать сюда из других стран,Скорее не доверяю,5.0,3.0,6.0,6.0,6.0,5.0,10.0,3.0,8.0,10.0,4.0,КПРФ
