ID,Время создания,Время изменения,Ваш пол,Сколько вам лет?,"Укажите тип населённого пункта, в котором вы проживаете.",Источник ответов,Кого бы вы НЕ хотели видеть своим соседом? / Наркозависимого,Кого бы вы НЕ хотели видеть своим соседом? / Человека другой расы,Кого бы вы НЕ хотели видеть своим соседом? / Гомосексуала,Кого бы вы НЕ хотели видеть своим соседом? / Иммигранта,Кого бы вы НЕ хотели видеть своим соседом? / Человека другой религии,Кого бы вы НЕ хотели видеть своим соседом? / Не против любого из перечисленных,"Согласны ли вы с утверждением: В целом, из мужчин получаются более хорошие политические лидеры, чем из женщин?","Согласны ли вы с утверждением: Гомосексуальные пары такие же хорошие родители, как и другие пары?",Согласны ли вы с утверждением: Религия играет важную роль в моей жизни.,Могли бы вы посетить несанкционированный политический митинг?,Доверяете ли вы Правительству?,Доверяете ли вы полиции?,"Согласны ли вы с утверждением: Среди политических лидеров женщины более компетентны, чем мужчины",Одобряете ли вы деятельность Владимира Путина?,"По вашему мнению, как часто в вашей стране фальсифицируют выборы?","По вашему мнению, какой должна быть иммиграционная политика?",Доверяете ли вы движениям за женские права?,"Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Для мужчины оправдано ударить свою жену","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Гомосексуализм - это норма","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Проституция может быть оправдана","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Аборт может быть оправдан","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Родители могут ударить своего ребёнка","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Секс до брака - это норма","""Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен)"""" / Религия НЕ играет важную роль в моей жизни","""Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен)"""" / Мужчины лучше справляются с ответственными должностями","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Самоубийство может быть оправдано","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Эвтаназия может быть оправдана","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Случайные половые связи могут быть оправданы","За какую партию вы бы проголосовали, если бы выборы были бы завтра?"
1051200399,2022-01-11 16:12:37,2022-01-11 16:12:37,Женский,более 50,крупный город (свыше 500 тыс. жителей),female_50,Наркозависимого,,Гомосексуала,,,,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,Никогда бы не посетил,Скорее доверяю,Затрудняюсь ответить,Затрудняюсь ответить,Одобряю,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,1.0,5.0,5.0,5.0,1.0,1.0,10.0,7.0,5.0,7.0,7.0,Партия пенсионеров
1051195037,2022-01-11 16:08:57,2022-01-11 16:08:57,Женский,более 50,крупный город (свыше 500 тыс. жителей),female_50,Наркозависимого,,,,,,Скорее согласен,Полностью не согласен,Скорее не согласен,Затрудняюсь ответить,Скорее не доверяю,Скорее не доверяю,Затрудняюсь ответить,Затрудняюсь ответить,Очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Затрудняюсь ответить,1.0,1.0,1.0,8.0,3.0,1.0,3.0,8.0,5.0,5.0,1.0,Партия пенсионеров
1051148369,2022-01-11 15:37:18,2022-01-11 15:37:18,Женский,более 50,крупный город (свыше 500 тыс. жителей),female_50,Наркозависимого,,Гомосексуала,,,,Скорее согласен,Полностью не согласен,Скорее согласен,Затрудняюсь ответить,Скорее не доверяю,Скорее не доверяю,Скорее не согласен,Одобряю,Не очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее доверяю,1.0,1.0,1.0,5.0,2.0,5.0,4.0,2.0,4.0,3.0,3.0,Единая Россия
1051134804,2022-01-11 15:28:04,2022-01-11 15:28:04,Женский,более 50,крупный город (свыше 500 тыс. жителей),female_50,Наркозависимого,,,,,,Полностью не согласен,Скорее не согласен,Скорее согласен,Затрудняюсь ответить,Скорее доверяю,Скорее доверяю,Скорее не согласен,Одобряю,Совсем не часто,"Пускать всех желающих до тех пор, пока есть рабочие места",Скорее доверяю,1.0,5.0,7.0,10.0,1.0,10.0,1.0,1.0,8.0,10.0,1.0,Единая Россия
1051128024,2022-01-11 15:23:33,2022-01-11 15:23:33,Женский,более 50,сельский населённый пункт,female_50,Наркозависимого,,,,,,Скорее не согласен,Скорее не согласен,Скорее не согласен,Никогда бы не посетил,Полностью не доверяю,Полностью доверяю,Скорее не согласен,Одобряю,Не очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Затрудняюсь ответить,1.0,1.0,1.0,1.0,1.0,6.0,5.0,5.0,1.0,1.0,3.0,Единая Россия
1051110413,2022-01-11 15:11:22,2022-01-11 15:11:22,Женский,более 50,малый город (до 50 тыс. жителей),female_50,Наркозависимого,,Гомосексуала,,,,Скорее согласен,Полностью не согласен,Абсолютно не согласен,Мог бы посетить,Полностью не доверяю,Полностью не доверяю,Абсолютно не согласен,Не одобряю,Очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Абсолютно не доверяю,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,1.0,10.0,1.0,Гражданская платформа
1051097413,2022-01-11 15:01:52,2022-01-11 15:01:52,Женский,более 50,крупный город (свыше 500 тыс. жителей),female_50,Наркозависимого,,,,,,Скорее согласен,Скорее не согласен,Скорее не согласен,Никогда бы не посетил,Полностью доверяю,Скорее доверяю,Скорее не согласен,Одобряю,Не очень часто,Затрудняюсь ответить,Скорее доверяю,2.0,1.0,2.0,2.0,4.0,4.0,5.0,8.0,2.0,2.0,4.0,Единая Россия
1051047580,2022-01-11 14:26:24,2022-01-11 14:26:24,Женский,более 50,малый город (до 50 тыс. жителей),female_50,Наркозависимого,,,,,,Скорее согласен,Полностью не согласен,Скорее согласен,Никогда бы не посетил,Полностью доверяю,Скорее доверяю,Затрудняюсь ответить,Одобряю,Совсем не часто,"Пускать всех желающих до тех пор, пока есть рабочие места",Скорее не доверяю,1.0,1.0,1.0,3.0,2.0,2.0,9.0,9.0,2.0,2.0,3.0,Единая Россия
1051036385,2022-01-11 14:18:43,2022-01-11 14:18:43,Женский,более 50,крупный город (свыше 500 тыс. жителей),female_50,,,,,,Не против любого из перечисленных,Затрудняюсь ответить,Скорее согласен,Абсолютно не согласен,Мог бы посетить,Скорее не доверяю,Скорее не доверяю,Затрудняюсь ответить,Одобряю,Скорее часто,"Пускать всех желающих до тех пор, пока есть рабочие места",Скорее доверяю,1.0,10.0,10.0,10.0,1.0,4.0,10.0,5.0,10.0,10.0,10.0,Партия пенсионеров
1051007253,2022-01-11 13:57:28,2022-01-11 13:57:28,Женский,более 50,крупный город (свыше 500 тыс. жителей),female_50,Наркозависимого,,,,,,Скорее согласен,Полностью не согласен,Абсолютно не согласен,Никогда бы не посетил,Скорее не доверяю,Скорее доверяю,Скорее не согласен,Затрудняюсь ответить,Скорее часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Абсолютно не доверяю,1.0,1.0,1.0,2.0,4.0,3.0,9.0,4.0,1.0,2.0,1.0,Гражданская платформа
1050914134,2022-01-11 12:48:11,2022-01-11 12:48:11,Женский,более 50,крупный город (свыше 500 тыс. жителей),female_50,Наркозависимого,,,,,,Скорее не согласен,Скорее согласен,Абсолютно не согласен,Уже посещал,Полностью не доверяю,Полностью не доверяю,Скорее не согласен,Не одобряю,Очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее доверяю,1.0,3.0,3.0,3.0,3.0,5.0,10.0,4.0,3.0,3.0,6.0,ПАРНАС
1050913349,2022-01-11 12:47:36,2022-01-11 12:47:36,Женский,более 50,средний город (50-100 тыс. жителей),female_50,Наркозависимого,,,,,,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,Скорее не доверяю,Затрудняюсь ответить,Одобряю,Затрудняюсь ответить,Затрудняюсь ответить,Скорее доверяю,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Зелёные
1050888365,2022-01-11 12:28:41,2022-01-11 12:28:41,Женский,более 50,сельский населённый пункт,female_50,Наркозависимого,,,,,,Полностью не согласен,Полностью не согласен,Абсолютно не согласен,Никогда бы не посетил,Полностью не доверяю,Полностью не доверяю,Скорее согласен,Не одобряю,Очень часто,Запретить приезжать сюда из других стран,Скорее не доверяю,1.0,1.0,1.0,1.0,6.0,10.0,10.0,1.0,5.0,5.0,5.0,Партия пенсионеров
1050838757,2022-01-11 11:50:31,2022-01-11 11:50:31,Женский,более 50,средний город (50-100 тыс. жителей),female_50,Наркозависимого,,,,,,Скорее не согласен,Полностью не согласен,Скорее согласен,Мог бы посетить,Скорее доверяю,Скорее доверяю,Скорее не согласен,Одобряю,Не очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее доверяю,1.0,1.0,4.0,10.0,1.0,10.0,3.0,7.0,6.0,6.0,2.0,Единая Россия
1050838234,2022-01-11 11:50:07,2022-01-11 11:50:07,Женский,более 50,крупный город (свыше 500 тыс. жителей),female_50,Наркозависимого,,,,,,Полностью согласен,"Ни согласен, ни несогласен",Абсолютно не согласен,Никогда бы не посетил,Полностью не доверяю,Полностью не доверяю,Абсолютно не согласен,Затрудняюсь ответить,Очень часто,Затрудняюсь ответить,Скорее доверяю,1.0,1.0,8.0,10.0,5.0,10.0,10.0,9.0,10.0,10.0,10.0,Партия пенсионеров
1050835778,2022-01-11 11:48:21,2022-01-11 11:48:21,Женский,более 50,средний город (50-100 тыс. жителей),female_50,,,,,,Не против любого из перечисленных,Скорее не согласен,Скорее согласен,Скорее не согласен,Мог бы посетить,Скорее не доверяю,Скорее не доверяю,Скорее согласен,Не одобряю,Очень часто,"Пускать всех желающих до тех пор, пока есть рабочие места",Скорее доверяю,1.0,6.0,5.0,9.0,2.0,9.0,9.0,5.0,2.0,6.0,5.0,Гражданская платформа
1050822536,2022-01-11 11:38:20,2022-01-11 11:38:20,Женский,более 50,средний город (50-100 тыс. жителей),female_50,,,,,,Не против любого из перечисленных,Полностью не согласен,Скорее согласен,Скорее не согласен,Мог бы посетить,Полностью не доверяю,Полностью не доверяю,Скорее согласен,Не одобряю,Очень часто,"Пускать всех желающих до тех пор, пока есть рабочие места",Скорее доверяю,1.0,6.0,5.0,10.0,2.0,9.0,8.0,5.0,3.0,5.0,5.0,Гражданская платформа
1050816830,2022-01-11 11:33:55,2022-01-11 11:33:55,Женский,более 50,малый город (до 50 тыс. жителей),female_50,Наркозависимого,,,,,,Скорее не согласен,Скорее согласен,Скорее согласен,Никогда бы не посетил,Скорее доверяю,Скорее доверяю,Затрудняюсь ответить,Одобряю,Затрудняюсь ответить,"Пускать всех желающих до тех пор, пока есть рабочие места",Скорее доверяю,1.0,7.0,5.0,6.0,5.0,4.0,3.0,2.0,2.0,6.0,3.0,Единая Россия
1050811421,2022-01-11 11:29:35,2022-01-11 11:29:35,Женский,более 50,крупный город (свыше 500 тыс. жителей),female_50,Наркозависимого,,Гомосексуала,,,,Затрудняюсь ответить,Полностью не согласен,Затрудняюсь ответить,Никогда бы не посетил,Скорее не доверяю,Скорее не доверяю,Затрудняюсь ответить,Одобряю,Затрудняюсь ответить,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,1.0,1.0,1.0,2.0,3.0,6.0,5.0,5.0,1.0,1.0,1.0,Родина
1050810221,2022-01-11 11:28:41,2022-01-11 11:28:41,Женский,более 50,крупный город (свыше 500 тыс. жителей),female_50,Наркозависимого,,,,,,Скорее согласен,Полностью согласен,Скорее согласен,Никогда бы не посетил,Полностью не доверяю,Скорее не доверяю,Скорее не согласен,Не одобряю,Очень часто,"Пускать всех желающих до тех пор, пока есть рабочие места",Скорее доверяю,1.0,6.0,3.0,8.0,2.0,4.0,3.0,8.0,1.0,3.0,2.0,Справедливая Россия - За Правду
1050807571,2022-01-11 11:26:40,2022-01-11 11:26:40,Женский,более 50,малый город (до 50 тыс. жителей),female_50,Наркозависимого,,,,,,Скорее согласен,"Ни согласен, ни несогласен",Абсолютно согласен,Никогда бы не посетил,Полностью доверяю,Скорее доверяю,Абсолютно согласен,Одобряю,Не очень часто,"Пускать всех желающих до тех пор, пока есть рабочие места",Абсолютно доверяю,7.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,Единая Россия
1050792381,2022-01-11 11:14:46,2022-01-11 11:14:46,Женский,более 50,крупный город (свыше 500 тыс. жителей),female_50,Наркозависимого,,,,,,Скорее согласен,Полностью не согласен,Скорее согласен,Никогда бы не посетил,Скорее доверяю,Скорее доверяю,Скорее не согласен,Одобряю,Совсем не часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Абсолютно не доверяю,1.0,1.0,1.0,4.0,6.0,5.0,2.0,9.0,2.0,2.0,5.0,Единая Россия
1050786699,2022-01-11 11:10:19,2022-01-11 11:10:19,Женский,более 50,крупный город (свыше 500 тыс. жителей),female_50,Наркозависимого,,Гомосексуала,,,,Скорее не согласен,Скорее не согласен,Скорее не согласен,Мог бы посетить,Скорее не доверяю,Скорее не доверяю,Скорее согласен,Не одобряю,Очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,1.0,1.0,1.0,7.0,2.0,1.0,3.0,4.0,5.0,8.0,1.0,Партия пенсионеров
1050782068,2022-01-11 11:06:44,2022-01-11 11:06:44,Женский,более 50,средний город (50-100 тыс. жителей),female_50,Наркозависимого,,,Иммигранта,,,Скорее согласен,Затрудняюсь ответить,Скорее не согласен,Затрудняюсь ответить,Скорее не доверяю,Скорее не доверяю,Скорее не согласен,Не одобряю,Очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее доверяю,1.0,3.0,1.0,10.0,1.0,10.0,9.0,3.0,5.0,10.0,6.0,Гражданская платформа
1050766265,2022-01-11 10:54:00,2022-01-11 10:54:00,Женский,более 50,крупный город (свыше 500 тыс. жителей),female_50,Наркозависимого,,,,,,Скорее согласен,Полностью не согласен,Скорее не согласен,Затрудняюсь ответить,Затрудняюсь ответить,Скорее не доверяю,Затрудняюсь ответить,Затрудняюсь ответить,Скорее часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,1.0,1.0,3.0,3.0,2.0,6.0,4.0,7.0,2.0,4.0,4.0,Единая Россия
1050763482,2022-01-11 10:51:40,2022-01-11 10:51:40,Женский,более 50,сельский населённый пункт,female_50,Наркозависимого,,Гомосексуала,,,,Полностью согласен,Полностью не согласен,Абсолютно не согласен,Мог бы посетить,Скорее доверяю,Скорее доверяю,Абсолютно не согласен,Одобряю,Не очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Затрудняюсь ответить,4.0,1.0,7.0,7.0,9.0,9.0,10.0,8.0,5.0,8.0,8.0,Партия пенсионеров
1050759656,2022-01-11 10:48:33,2022-01-11 10:48:33,Женский,более 50,крупный город (свыше 500 тыс. жителей),female_50,Наркозависимого,,,,,,Скорее согласен,Скорее не согласен,Скорее согласен,Затрудняюсь ответить,Скорее доверяю,Скорее доверяю,Затрудняюсь ответить,Одобряю,Совсем не часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,1.0,6.0,1.0,4.0,1.0,9.0,6.0,7.0,1.0,6.0,6.0,Единая Россия
1050748269,2022-01-11 10:38:49,2022-01-11 10:38:49,Женский,более 50,крупный город (свыше 500 тыс. жителей),female_50,Наркозависимого,,,,,,Скорее согласен,Скорее согласен,Скорее согласен,Никогда бы не посетил,Скорее не доверяю,Скорее доверяю,Скорее не согласен,Затрудняюсь ответить,Скорее часто,"Пускать всех желающих до тех пор, пока есть рабочие места",Скорее не доверяю,1.0,6.0,1.0,8.0,2.0,8.0,1.0,9.0,1.0,9.0,1.0,Гражданская платформа
1050738076,2022-01-11 10:30:35,2022-01-11 10:30:35,Женский,более 50,крупный город (свыше 500 тыс. жителей),female_50,Наркозависимого,,,,,,Скорее согласен,Скорее согласен,Скорее согласен,Никогда бы не посетил,Скорее не доверяю,Скорее доверяю,Скорее не согласен,Затрудняюсь ответить,Скорее часто,"Пускать всех желающих до тех пор, пока есть рабочие места",Скорее не доверяю,1.0,5.0,1.0,8.0,2.0,8.0,1.0,8.0,2.0,10.0,1.0,Гражданская платформа
1050735401,2022-01-11 10:28:21,2022-01-11 10:28:21,Женский,до 29,крупный город (свыше 500 тыс. жителей),female_50,Наркозависимого,,,,,,Скорее согласен,Скорее согласен,Скорее не согласен,Никогда бы не посетил,Скорее не доверяю,Скорее не доверяю,Скорее не согласен,Не одобряю,Очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее доверяю,1.0,8.0,4.0,10.0,1.0,10.0,5.0,5.0,5.0,8.0,8.0,КПРФ
1050729992,2022-01-11 10:23:54,2022-01-11 10:23:54,Женский,более 50,крупный город (свыше 500 тыс. жителей),female_50,Наркозависимого,,,,,,Скорее согласен,Скорее не согласен,Скорее не согласен,Мог бы посетить,Скорее доверяю,Скорее не доверяю,Скорее не согласен,Одобряю,Совсем не часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,1.0,1.0,1.0,8.0,3.0,7.0,5.0,7.0,7.0,7.0,8.0,Единая Россия
1050710423,2022-01-11 10:07:07,2022-01-11 10:07:07,Женский,более 50,средний город (50-100 тыс. жителей),female_50,Наркозависимого,,,,,,Полностью не согласен,"Ни согласен, ни несогласен",Абсолютно не согласен,Мог бы посетить,Скорее доверяю,Скорее не доверяю,Абсолютно не согласен,Одобряю,Скорее часто,"Пускать всех желающих до тех пор, пока есть рабочие места",Скорее не доверяю,1.0,1.0,5.0,10.0,3.0,10.0,10.0,6.0,8.0,8.0,7.0,Партия Роста
1050710369,2022-01-11 10:07:04,2022-01-11 10:07:04,Мужской,30-49,крупный город (свыше 500 тыс. жителей),female_50,,,,,,Не против любого из перечисленных,Скорее согласен,Скорее согласен,Скорее согласен,Никогда бы не посетил,Скорее доверяю,Скорее не доверяю,Скорее не согласен,Не одобряю,Скорее часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,1.0,3.0,10.0,8.0,8.0,10.0,3.0,10.0,1.0,10.0,10.0,Партия пенсионеров
1050699414,2022-01-11 09:56:34,2022-01-11 09:56:34,Женский,более 50,средний город (50-100 тыс. жителей),female_50,Наркозависимого,,Гомосексуала,,,,Полностью не согласен,Полностью не согласен,Скорее согласен,Никогда бы не посетил,Скорее доверяю,Скорее доверяю,Абсолютно согласен,Одобряю,Совсем не часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,1.0,1.0,1.0,10.0,1.0,10.0,6.0,6.0,10.0,10.0,1.0,ЛДПР
1050698830,2022-01-11 09:56:01,2022-01-11 09:56:01,Женский,более 50,крупный город (свыше 500 тыс. жителей),female_50,Наркозависимого,,,,,,Скорее не согласен,Затрудняюсь ответить,Абсолютно не согласен,Мог бы посетить,Скорее не доверяю,Скорее доверяю,Затрудняюсь ответить,Затрудняюсь ответить,Скорее часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,1.0,5.0,5.0,10.0,1.0,10.0,10.0,5.0,8.0,8.0,6.0,Яблоко
1050682731,2022-01-11 09:39:28,2022-01-11 09:39:28,Женский,более 50,крупный город (свыше 500 тыс. жителей),female_50,,Человека другой расы,,,,,Затрудняюсь ответить,Затрудняюсь ответить,Абсолютно согласен,Мог бы посетить,Скорее не доверяю,Скорее не доверяю,Затрудняюсь ответить,Затрудняюсь ответить,Скорее часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Затрудняюсь ответить,5.0,2.0,5.0,1.0,3.0,1.0,1.0,5.0,1.0,1.0,1.0,Партия пенсионеров
1050679967,2022-01-11 09:36:35,2022-01-11 09:36:35,Женский,более 50,крупный город (свыше 500 тыс. жителей),female_50,Наркозависимого,,Гомосексуала,,,,Скорее не согласен,Полностью не согласен,Скорее согласен,Мог бы посетить,Скорее не доверяю,Скорее не доверяю,Затрудняюсь ответить,Затрудняюсь ответить,Не очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее доверяю,1.0,1.0,1.0,5.0,1.0,5.0,2.0,5.0,1.0,2.0,1.0,КПРФ
1050673308,2022-01-11 09:29:42,2022-01-11 09:29:42,Женский,более 50,посёлок городского типа,female_50,Наркозависимого,,,,,,Скорее не согласен,Полностью не согласен,Скорее не согласен,Никогда бы не посетил,Затрудняюсь ответить,Скорее не доверяю,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Затрудняюсь ответить,1.0,1.0,2.0,6.0,2.0,9.0,6.0,1.0,4.0,6.0,6.0,КПРФ
1050667502,2022-01-11 09:23:44,2022-01-11 09:23:44,Женский,более 50,средний город (50-100 тыс. жителей),female_50,Наркозависимого,,,,,,Скорее согласен,Полностью не согласен,Скорее согласен,Никогда бы не посетил,Скорее доверяю,Скорее доверяю,Скорее не согласен,Одобряю,Не очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,5.0,1.0,1.0,3.0,5.0,5.0,5.0,5.0,1.0,1.0,5.0,КПРФ
1050663075,2022-01-11 09:19:02,2022-01-11 09:19:02,Женский,более 50,крупный город (свыше 500 тыс. жителей),female_50,Наркозависимого,,,,,,Полностью не согласен,Полностью согласен,Абсолютно не согласен,Уже посещал,Полностью не доверяю,Полностью не доверяю,Абсолютно согласен,Не одобряю,Очень часто,"Пускать всех желающих до тех пор, пока есть рабочие места",Затрудняюсь ответить,1.0,3.0,3.0,10.0,1.0,3.0,10.0,1.0,3.0,6.0,6.0,ПАРНАС
1050661711,2022-01-11 09:17:33,2022-01-11 09:17:33,Женский,более 50,крупный город (свыше 500 тыс. жителей),female_50,Наркозависимого,,,,,,Скорее согласен,Полностью не согласен,Скорее согласен,Никогда бы не посетил,Скорее не доверяю,Скорее не доверяю,Скорее не согласен,Затрудняюсь ответить,Затрудняюсь ответить,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Абсолютно не доверяю,1.0,1.0,2.0,7.0,4.0,7.0,3.0,8.0,1.0,2.0,5.0,Единая Россия
1050650881,2022-01-11 09:04:50,2022-01-11 09:04:50,Женский,более 50,малый город (до 50 тыс. жителей),female_50,Наркозависимого,,,,,,Скорее не согласен,Полностью не согласен,Скорее согласен,Никогда бы не посетил,Скорее доверяю,Скорее доверяю,Скорее согласен,Одобряю,Затрудняюсь ответить,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,1.0,1.0,3.0,10.0,6.0,10.0,2.0,5.0,1.0,10.0,5.0,Единая Россия
1050649337,2022-01-11 09:03:03,2022-01-11 09:03:03,Женский,более 50,крупный город (свыше 500 тыс. жителей),female_50,Наркозависимого,,,Иммигранта,,,Скорее согласен,Скорее не согласен,Скорее согласен,Затрудняюсь ответить,Скорее доверяю,Скорее доверяю,Скорее не согласен,Затрудняюсь ответить,Не очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,1.0,1.0,3.0,3.0,6.0,6.0,1.0,9.0,2.0,2.0,4.0,Справедливая Россия - За Правду
1050648499,2022-01-11 09:02:03,2022-01-11 09:02:03,Женский,более 50,крупный город (свыше 500 тыс. жителей),female_50,Наркозависимого,,Гомосексуала,,,,Полностью не согласен,Полностью не согласен,Скорее не согласен,Никогда бы не посетил,Скорее доверяю,Скорее доверяю,Скорее не согласен,Одобряю,Скорее часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее доверяю,1.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0,1.0,6.0,1.0,КПРФ
1050644513,2022-01-11 08:57:09,2022-01-11 08:57:09,Женский,более 50,средний город (50-100 тыс. жителей),female_50,Наркозависимого,,,Иммигранта,,,Затрудняюсь ответить,Полностью не согласен,Абсолютно не согласен,Никогда бы не посетил,Полностью не доверяю,Полностью не доверяю,Затрудняюсь ответить,Не одобряю,Очень часто,Запретить приезжать сюда из других стран,Абсолютно не доверяю,1.0,10.0,10.0,1.0,10.0,5.0,9.0,5.0,10.0,5.0,10.0,Единая Россия
1050636667,2022-01-11 08:47:07,2022-01-11 08:47:07,Женский,более 50,сельский населённый пункт,female_50,Наркозависимого,,,,,,Скорее согласен,"Ни согласен, ни несогласен",Затрудняюсь ответить,Никогда бы не посетил,Скорее доверяю,Скорее доверяю,Затрудняюсь ответить,Одобряю,Затрудняюсь ответить,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,1.0,3.0,2.0,3.0,2.0,5.0,5.0,3.0,1.0,3.0,5.0,Единая Россия
1050635219,2022-01-11 08:45:14,2022-01-11 08:45:14,Женский,более 50,сельский населённый пункт,female_50,Наркозависимого,,,,,,Скорее согласен,Полностью не согласен,Скорее не согласен,Никогда бы не посетил,Полностью доверяю,Скорее доверяю,Скорее не согласен,Одобряю,Совсем не часто,Мы должны пускать всех желающих,Скорее доверяю,1.0,1.0,3.0,4.0,2.0,6.0,8.0,6.0,2.0,2.0,6.0,Единая Россия
1050625961,2022-01-11 08:32:58,2022-01-11 08:32:58,Женский,более 50,малый город (до 50 тыс. жителей),female_50,Наркозависимого,,,,,,Скорее не согласен,Скорее не согласен,Скорее не согласен,Мог бы посетить,Полностью не доверяю,Скорее не доверяю,Скорее согласен,Не одобряю,Очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее доверяю,1.0,1.0,1.0,5.0,4.0,9.0,9.0,2.0,5.0,5.0,5.0,КПРФ
1050621364,2022-01-11 08:26:44,2022-01-11 08:26:44,Женский,более 50,средний город (50-100 тыс. жителей),female_50,Наркозависимого,,,,,,Скорее согласен,Скорее не согласен,Скорее не согласен,Никогда бы не посетил,Скорее доверяю,Скорее доверяю,Затрудняюсь ответить,Одобряю,Не очень часто,"Пускать всех желающих до тех пор, пока есть рабочие места",Скорее доверяю,1.0,2.0,4.0,7.0,1.0,9.0,6.0,5.0,1.0,2.0,7.0,Зелёные
1050615733,2022-01-11 08:19:08,2022-01-11 08:19:08,Женский,более 50,посёлок городского типа,female_50,Наркозависимого,,,,,,Скорее согласен,Скорее не согласен,Скорее согласен,Никогда бы не посетил,Полностью не доверяю,Полностью не доверяю,Скорее согласен,Не одобряю,Очень часто,"Пускать всех желающих до тех пор, пока есть рабочие места",Скорее доверяю,1.0,7.0,7.0,8.0,1.0,10.0,8.0,6.0,5.0,9.0,8.0,КПРФ
1050610198,2022-01-11 08:11:33,2022-01-11 08:11:33,Женский,более 50,малый город (до 50 тыс. жителей),female_50,Наркозависимого,,Гомосексуала,,,,Скорее согласен,Полностью не согласен,Абсолютно не согласен,Никогда бы не посетил,Скорее доверяю,Скорее доверяю,Скорее согласен,Одобряю,Затрудняюсь ответить,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Затрудняюсь ответить,1.0,1.0,2.0,5.0,1.0,8.0,10.0,5.0,1.0,1.0,1.0,Единая Россия
