ID,Время создания,Время изменения,Ваш пол,Сколько вам лет?,"Укажите тип населённого пункта, в котором вы проживаете.",Источник ответов,Кого бы вы НЕ хотели видеть своим соседом? / Наркозависимого,Кого бы вы НЕ хотели видеть своим соседом? / Человека другой расы,Кого бы вы НЕ хотели видеть своим соседом? / Гомосексуала,Кого бы вы НЕ хотели видеть своим соседом? / Иммигранта,Кого бы вы НЕ хотели видеть своим соседом? / Человека другой религии,Кого бы вы НЕ хотели видеть своим соседом? / Не против любого из перечисленных,"Согласны ли вы с утверждением: В целом, из мужчин получаются более хорошие политические лидеры, чем из женщин?","Согласны ли вы с утверждением: Гомосексуальные пары такие же хорошие родители, как и другие пары?",Согласны ли вы с утверждением: Религия играет важную роль в моей жизни.,Могли бы вы посетить несанкционированный политический митинг?,Доверяете ли вы Правительству?,Доверяете ли вы полиции?,"Согласны ли вы с утверждением: Среди политических лидеров женщины более компетентны, чем мужчины",Одобряете ли вы деятельность Владимира Путина?,"По вашему мнению, как часто в вашей стране фальсифицируют выборы?","По вашему мнению, какой должна быть иммиграционная политика?",Доверяете ли вы движениям за женские права?,"Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Для мужчины оправдано ударить свою жену","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Гомосексуализм - это норма","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Проституция может быть оправдана","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Аборт может быть оправдан","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Родители могут ударить своего ребёнка","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Секс до брака - это норма","""Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен)"""" / Религия НЕ играет важную роль в моей жизни","""Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен)"""" / Мужчины лучше справляются с ответственными должностями","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Самоубийство может быть оправдано","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Эвтаназия может быть оправдана","Насколько вы согласны с утверждением (1 - полностью НЕ согласен, 
10 - полностью согласен) / Случайные половые связи могут быть оправданы","За какую партию вы бы проголосовали, если бы выборы были бы завтра?",failed_sexism_check,failed_religion_check,invalid_age,invalid_sex,failed_control,Q18: Neighbors: Drug addicts,Q19: Neighbors: People of a different race,Q22: Neighbors: Homosexuals,Q21: Neighbors: Immigrants/foreign workers,Q23: Neighbors: People of a different religion,Q29: Men make better political leaders than women do,Q36: Homosexual couples are as good parents as other couples,Q212: Political action: Joining unofficial strikes,Q71: Confidence: The Government,Q69: Confidence: The Police,Q80: Confidence: The Women´s Movement,Q227: How often in country´s elections: Voters are bribed,Q130: Immigration policy preference,Q189: Justifiable: For a man to beat his wife,Q182: Justifiable: Homosexuality,Q183: Justifiable: Prostitution,Q184: Justifiable: Abortion,Q190: Justifiable: Parents beating children,Q186: Justifiable: Sex before marriage,Q187: Justifiable: Suicide,Q188: Justifiable: Euthanasia,Q193: Justifiable: Having casual sex
1040019000,2021-12-31 12:27:23,2021-12-31 12:27:23,Женский,до 29,крупный город (свыше 500 тыс. жителей),female_29,Наркозависимого,,,,,,Скорее не согласен,"Ни согласен, ни несогласен",Абсолютно не согласен,Мог бы посетить,Скорее не доверяю,Полностью не доверяю,Затрудняюсь ответить,Затрудняюсь ответить,Очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Затрудняюсь ответить,1.0,10.0,8.0,10.0,1.0,10.0,10.0,1.0,10.0,10.0,10.0,Гражданская платформа,True,False,False,False,True,1,1,1,1,1,3,3,2,3,4,-1,1,3,1.0,10.0,8.0,10.0,1.0,10.0,10.0,10.0,10.0
1040008219,2021-12-31 12:01:26,2021-12-31 12:01:26,Женский,до 29,средний город (50-100 тыс. жителей),female_29,Наркозависимого,,,,,,Полностью согласен,Скорее не согласен,Скорее согласен,Никогда бы не посетил,Скорее не доверяю,Скорее не доверяю,Скорее не согласен,Не одобряю,Очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Абсолютно не доверяю,1.0,1.0,1.0,1.0,1.0,6.0,1.0,4.0,1.0,1.0,3.0,ЛДПР,False,False,False,False,False,1,1,1,1,1,1,4,3,3,3,4,1,3,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,3.0
1039976065,2021-12-31 10:41:10,2021-12-31 10:41:10,Женский,до 29,сельский населённый пункт,female_29,Наркозависимого,,,,,,Затрудняюсь ответить,Затрудняюсь ответить,Скорее согласен,Никогда бы не посетил,Скорее доверяю,Скорее доверяю,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,"Пускать всех желающих до тех пор, пока есть рабочие места",Скорее не доверяю,5.0,5.0,3.0,5.0,5.0,4.0,2.0,5.0,5.0,5.0,4.0,ЛДПР,False,False,False,False,False,1,1,1,1,1,-1,-1,3,2,2,3,-1,2,5.0,5.0,3.0,5.0,5.0,4.0,5.0,5.0,4.0
1038106311,2021-12-29 11:22:24,2021-12-29 11:22:24,Женский,до 29,крупный город (свыше 500 тыс. жителей),female_29,Наркозависимого,,,Иммигранта,,,Скорее согласен,Полностью согласен,Абсолютно не согласен,Никогда бы не посетил,Скорее доверяю,Скорее доверяю,Скорее не согласен,Одобряю,Затрудняюсь ответить,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее доверяю,1.0,5.0,7.0,9.0,2.0,10.0,10.0,6.0,5.0,7.0,5.0,Единая Россия,False,False,False,False,False,1,1,1,1,1,2,1,3,2,2,2,-1,3,1.0,5.0,7.0,9.0,2.0,10.0,5.0,7.0,5.0
1038085127,2021-12-29 11:02:05,2021-12-29 11:02:05,Женский,до 29,крупный город (свыше 500 тыс. жителей),female_29,Наркозависимого,,,,,,Скорее не согласен,"Ни согласен, ни несогласен",Скорее согласен,Никогда бы не посетил,Скорее доверяю,Скорее доверяю,Скорее согласен,Одобряю,Не очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее доверяю,1.0,1.0,1.0,7.0,3.0,7.0,9.0,7.0,8.0,5.0,3.0,Единая Россия,False,True,False,False,True,1,1,1,1,1,3,3,3,2,2,2,3,3,1.0,1.0,1.0,7.0,3.0,7.0,8.0,5.0,3.0
1038074671,2021-12-29 10:52:00,2021-12-29 10:52:00,Женский,до 29,крупный город (свыше 500 тыс. жителей),female_29,Наркозависимого,,,,,,Полностью не согласен,Скорее согласен,Абсолютно не согласен,Мог бы посетить,Полностью не доверяю,Скорее не доверяю,Затрудняюсь ответить,Не одобряю,Очень часто,Затрудняюсь ответить,Скорее доверяю,1.0,10.0,10.0,9.0,1.0,10.0,10.0,1.0,5.0,1.0,1.0,Партия Роста,True,False,False,False,True,1,1,1,1,1,4,2,2,4,3,2,1,-1,1.0,10.0,10.0,9.0,1.0,10.0,5.0,1.0,1.0
1038069603,2021-12-29 10:47:26,2021-12-29 10:47:26,Женский,до 29,крупный город (свыше 500 тыс. жителей),female_29,Наркозависимого,,,,,,Затрудняюсь ответить,Полностью не согласен,Скорее согласен,Никогда бы не посетил,Скорее не доверяю,Скорее доверяю,Затрудняюсь ответить,Одобряю,Затрудняюсь ответить,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Затрудняюсь ответить,1.0,1.0,1.0,5.0,2.0,10.0,3.0,2.0,2.0,2.0,1.0,Родина,False,False,False,False,False,1,1,1,1,1,-1,5,3,3,2,-1,-1,3,1.0,1.0,1.0,5.0,2.0,10.0,2.0,2.0,1.0
1038068535,2021-12-29 10:46:31,2021-12-29 10:46:31,Женский,до 29,крупный город (свыше 500 тыс. жителей),female_29,Наркозависимого,,,,,,Затрудняюсь ответить,Скорее не согласен,Скорее согласен,Никогда бы не посетил,Скорее доверяю,Скорее доверяю,Затрудняюсь ответить,Одобряю,Затрудняюсь ответить,"Пускать всех желающих до тех пор, пока есть рабочие места",Затрудняюсь ответить,1.0,4.0,3.0,6.0,4.0,9.0,5.0,5.0,1.0,4.0,3.0,Единая Россия,False,False,False,False,False,1,1,1,1,1,-1,4,3,2,2,-1,-1,2,1.0,4.0,3.0,6.0,4.0,9.0,1.0,4.0,3.0
1038061896,2021-12-29 10:40:07,2021-12-29 10:40:07,Женский,до 29,крупный город (свыше 500 тыс. жителей),female_29,Наркозависимого,,,,,,Скорее согласен,Скорее согласен,Скорее согласен,Никогда бы не посетил,Скорее доверяю,Скорее доверяю,Затрудняюсь ответить,Одобряю,Затрудняюсь ответить,"Пускать всех желающих до тех пор, пока есть рабочие места",Скорее доверяю,1.0,6.0,6.0,7.0,4.0,6.0,3.0,8.0,7.0,7.0,7.0,Единая Россия,True,False,False,False,True,1,1,1,1,1,2,2,3,2,2,2,-1,2,1.0,6.0,6.0,7.0,4.0,6.0,7.0,7.0,7.0
1038046366,2021-12-29 10:24:58,2021-12-29 10:24:58,Женский,до 29,крупный город (свыше 500 тыс. жителей),female_29,Наркозависимого,,,,,,Затрудняюсь ответить,Затрудняюсь ответить,Абсолютно не согласен,Никогда бы не посетил,Скорее доверяю,Скорее доверяю,Затрудняюсь ответить,Одобряю,Затрудняюсь ответить,Затрудняюсь ответить,Скорее доверяю,1.0,6.0,4.0,3.0,1.0,8.0,7.0,5.0,2.0,2.0,5.0,ЛДПР,False,False,False,False,False,1,1,1,1,1,-1,-1,3,2,2,2,-1,-1,1.0,6.0,4.0,3.0,1.0,8.0,2.0,2.0,5.0
1038046183,2021-12-29 10:24:46,2021-12-29 10:24:46,Женский,до 29,крупный город (свыше 500 тыс. жителей),female_29,Наркозависимого,,,,,,Полностью не согласен,Полностью согласен,Абсолютно не согласен,Уже посещал,Полностью не доверяю,Скорее не доверяю,Скорее согласен,Не одобряю,Очень часто,Мы должны пускать всех желающих,Абсолютно доверяю,1.0,10.0,8.0,10.0,1.0,10.0,10.0,1.0,10.0,10.0,7.0,Справедливая Россия - За Правду,False,False,False,False,False,1,1,1,1,1,4,1,1,4,3,1,1,1,1.0,10.0,8.0,10.0,1.0,10.0,10.0,10.0,7.0
1038042456,2021-12-29 10:21:06,2021-12-29 10:21:06,Женский,30-49,малый город (до 50 тыс. жителей),female_29,Наркозависимого,,,,,,Скорее согласен,Полностью согласен,Скорее не согласен,Затрудняюсь ответить,Скорее не доверяю,Скорее не доверяю,Скорее не согласен,Затрудняюсь ответить,Очень часто,"Пускать всех желающих до тех пор, пока есть рабочие места",Скорее доверяю,1.0,2.0,4.0,10.0,1.0,4.0,6.0,6.0,5.0,9.0,4.0,КПРФ,False,False,True,False,False,1,1,1,1,1,2,1,-1,3,3,2,1,2,1.0,2.0,4.0,10.0,1.0,4.0,5.0,9.0,4.0
1038041467,2021-12-29 10:20:03,2021-12-29 10:20:03,Женский,до 29,крупный город (свыше 500 тыс. жителей),female_29,Наркозависимого,,,,,,Скорее согласен,Затрудняюсь ответить,Скорее согласен,Никогда бы не посетил,Затрудняюсь ответить,Затрудняюсь ответить,Скорее не согласен,Одобряю,Затрудняюсь ответить,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее доверяю,1.0,4.0,7.0,10.0,1.0,10.0,2.0,2.0,5.0,5.0,2.0,Единая Россия,False,False,False,False,False,1,1,1,1,1,2,-1,3,-1,-1,2,-1,3,1.0,4.0,7.0,10.0,1.0,10.0,5.0,5.0,2.0
1038040214,2021-12-29 10:18:52,2021-12-29 10:18:52,Женский,до 29,крупный город (свыше 500 тыс. жителей),female_29,,,,Иммигранта,,,Полностью не согласен,Скорее согласен,Скорее не согласен,Никогда бы не посетил,Скорее доверяю,Скорее доверяю,Скорее согласен,Одобряю,Совсем не часто,Запретить приезжать сюда из других стран,Абсолютно доверяю,1.0,5.0,5.0,1.0,1.0,8.0,5.0,1.0,1.0,7.0,6.0,Единая Россия,False,False,False,False,False,1,1,1,1,1,4,2,3,2,2,1,4,4,1.0,5.0,5.0,1.0,1.0,8.0,1.0,7.0,6.0
1038033748,2021-12-29 10:12:34,2021-12-29 10:12:34,Женский,до 29,крупный город (свыше 500 тыс. жителей),female_29,Наркозависимого,Человека другой расы,Гомосексуала,Иммигранта,Человека другой религии,,Скорее не согласен,Скорее не согласен,Абсолютно не согласен,Никогда бы не посетил,Полностью не доверяю,Полностью не доверяю,Скорее согласен,Не одобряю,Очень часто,Запретить приезжать сюда из других стран,Скорее не доверяю,5.0,3.0,6.0,6.0,6.0,5.0,10.0,3.0,8.0,10.0,4.0,КПРФ,False,False,False,False,False,1,1,1,1,1,3,4,3,4,4,3,1,4,5.0,3.0,6.0,6.0,6.0,5.0,8.0,10.0,4.0
1038029223,2021-12-29 10:08:04,2021-12-29 10:08:04,Женский,до 29,средний город (50-100 тыс. жителей),female_29,Наркозависимого,,,,,,Скорее не согласен,"Ни согласен, ни несогласен",Скорее не согласен,Мог бы посетить,Скорее не доверяю,Скорее доверяю,Затрудняюсь ответить,Затрудняюсь ответить,Не очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Абсолютно доверяю,1.0,5.0,1.0,10.0,4.0,10.0,7.0,4.0,5.0,9.0,8.0,Единая Россия,True,False,False,False,True,1,1,1,1,1,3,3,2,3,2,1,3,3,1.0,5.0,1.0,10.0,4.0,10.0,5.0,9.0,8.0
1038015765,2021-12-29 09:55:00,2021-12-29 09:55:00,Женский,до 29,крупный город (свыше 500 тыс. жителей),female_29,Наркозависимого,,,,,,Скорее согласен,Скорее согласен,Скорее не согласен,Мог бы посетить,Скорее не доверяю,Скорее не доверяю,Скорее не согласен,Не одобряю,Очень часто,Мы должны пускать всех желающих,Скорее доверяю,1.0,5.0,2.0,5.0,1.0,9.0,5.0,5.0,1.0,1.0,3.0,КПРФ,False,False,False,False,False,1,1,1,1,1,2,2,2,3,3,2,1,1,1.0,5.0,2.0,5.0,1.0,9.0,1.0,1.0,3.0
1038011070,2021-12-29 09:50:30,2021-12-29 09:50:30,Женский,до 29,сельский населённый пункт,female_29,,,,,Человека другой религии,,Полностью согласен,Полностью не согласен,Абсолютно согласен,Никогда бы не посетил,Скорее доверяю,Скорее не доверяю,Скорее не согласен,Затрудняюсь ответить,Скорее часто,Мы должны пускать всех желающих,Скорее не доверяю,1.0,1.0,2.0,1.0,2.0,1.0,1.0,10.0,1.0,3.0,1.0,Единая Россия,False,False,False,False,False,1,1,1,1,1,1,5,3,2,3,3,2,1,1.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0
1038006279,2021-12-29 09:45:58,2021-12-29 09:45:58,Женский,до 29,крупный город (свыше 500 тыс. жителей),female_29,Наркозависимого,,,,,,Полностью не согласен,"Ни согласен, ни несогласен",Скорее не согласен,Затрудняюсь ответить,Скорее не доверяю,Скорее не доверяю,Скорее не согласен,Затрудняюсь ответить,Скорее часто,Затрудняюсь ответить,Абсолютно доверяю,1.0,3.0,3.0,10.0,2.0,8.0,5.0,1.0,1.0,5.0,1.0,КПРФ,False,False,False,False,False,1,1,1,1,1,4,3,-1,3,3,1,2,-1,1.0,3.0,3.0,10.0,2.0,8.0,1.0,5.0,1.0
1038002935,2021-12-29 09:42:43,2021-12-29 09:42:43,Женский,до 29,малый город (до 50 тыс. жителей),female_29,Наркозависимого,,,,Человека другой религии,,Скорее согласен,Скорее согласен,Абсолютно согласен,Никогда бы не посетил,Скорее не доверяю,Скорее не доверяю,Скорее согласен,Одобряю,Очень часто,"Пускать всех желающих до тех пор, пока есть рабочие места",Скорее доверяю,1.0,5.0,5.0,3.0,2.0,10.0,1.0,5.0,4.0,5.0,9.0,ПАРНАС,False,False,False,False,False,1,1,1,1,1,2,2,3,3,3,2,1,2,1.0,5.0,5.0,3.0,2.0,10.0,4.0,5.0,9.0
1037995426,2021-12-29 09:35:12,2021-12-29 09:35:12,Женский,до 29,крупный город (свыше 500 тыс. жителей),female_29,,,,,,Не против любого из перечисленных,Полностью не согласен,Полностью согласен,Абсолютно не согласен,Уже посещал,Полностью не доверяю,Скорее не доверяю,Скорее согласен,Не одобряю,Очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Абсолютно доверяю,1.0,10.0,10.0,10.0,1.0,10.0,10.0,4.0,1.0,10.0,9.0,КПРФ,False,False,False,False,False,1,1,1,1,1,4,1,1,4,3,1,1,3,1.0,10.0,10.0,10.0,1.0,10.0,1.0,10.0,9.0
1037992078,2021-12-29 09:31:47,2021-12-29 09:31:47,Женский,30-49,малый город (до 50 тыс. жителей),female_29,Наркозависимого,,,,,,Скорее не согласен,Скорее согласен,Абсолютно не согласен,Никогда бы не посетил,Полностью доверяю,Скорее не доверяю,Скорее не согласен,Одобряю,Затрудняюсь ответить,"Пускать всех желающих до тех пор, пока есть рабочие места",Затрудняюсь ответить,1.0,6.0,7.0,8.0,1.0,10.0,10.0,5.0,1.0,10.0,8.0,Единая Россия,False,False,True,False,False,1,1,1,1,1,3,2,3,1,3,-1,-1,2,1.0,6.0,7.0,8.0,1.0,10.0,1.0,10.0,8.0
1037986612,2021-12-29 09:26:23,2021-12-29 09:26:23,Женский,до 29,крупный город (свыше 500 тыс. жителей),female_29,,,,,,Не против любого из перечисленных,Полностью не согласен,Полностью согласен,Абсолютно не согласен,Никогда бы не посетил,Полностью доверяю,Полностью доверяю,Скорее не согласен,Одобряю,Затрудняюсь ответить,Мы должны пускать всех желающих,Абсолютно доверяю,1.0,10.0,5.0,10.0,1.0,10.0,10.0,5.0,10.0,10.0,10.0,Единая Россия,False,False,False,False,False,1,1,1,1,1,4,1,3,1,1,1,-1,1,1.0,10.0,5.0,10.0,1.0,10.0,10.0,10.0,10.0
1037978440,2021-12-29 09:18:30,2021-12-29 09:18:30,Женский,до 29,средний город (50-100 тыс. жителей),female_29,Наркозависимого,,,,,,Скорее согласен,Скорее не согласен,Скорее не согласен,Никогда бы не посетил,Скорее доверяю,Скорее доверяю,Скорее не согласен,Одобряю,Затрудняюсь ответить,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,1.0,3.0,7.0,3.0,5.0,8.0,5.0,8.0,5.0,5.0,3.0,Единая Россия,False,False,False,False,False,1,1,1,1,1,2,4,3,2,2,3,-1,3,1.0,3.0,7.0,3.0,5.0,8.0,5.0,5.0,3.0
1037970909,2021-12-29 09:11:02,2021-12-29 09:11:02,Женский,до 29,малый город (до 50 тыс. жителей),female_29,Наркозависимого,,,,,,Полностью не согласен,Скорее согласен,Скорее согласен,Затрудняюсь ответить,Скорее доверяю,Полностью доверяю,Скорее не согласен,Одобряю,Совсем не часто,Мы должны пускать всех желающих,Абсолютно доверяю,1.0,10.0,6.0,10.0,3.0,10.0,4.0,5.0,1.0,5.0,8.0,ЛДПР,False,False,False,False,False,1,1,1,1,1,4,2,-1,2,1,1,4,1,1.0,10.0,6.0,10.0,3.0,10.0,1.0,5.0,8.0
1037966649,2021-12-29 09:06:50,2021-12-29 09:06:50,Женский,30-49,крупный город (свыше 500 тыс. жителей),female_29,Наркозависимого,,,,,,Скорее не согласен,Скорее согласен,Абсолютно не согласен,Затрудняюсь ответить,Скорее не доверяю,Скорее доверяю,Затрудняюсь ответить,Затрудняюсь ответить,Скорее часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее доверяю,1.0,7.0,4.0,10.0,3.0,10.0,10.0,1.0,1.0,10.0,8.0,Зелёные,True,False,True,False,True,1,1,1,1,1,3,2,-1,3,2,2,2,3,1.0,7.0,4.0,10.0,3.0,10.0,1.0,10.0,8.0
1037963248,2021-12-29 09:03:26,2021-12-29 09:03:26,Женский,до 29,малый город (до 50 тыс. жителей),female_29,,,,,,Не против любого из перечисленных,Скорее не согласен,Скорее согласен,Абсолютно не согласен,Затрудняюсь ответить,Скорее не доверяю,Скорее не доверяю,Затрудняюсь ответить,Затрудняюсь ответить,Скорее часто,"Пускать всех желающих до тех пор, пока есть рабочие места",Затрудняюсь ответить,1.0,5.0,5.0,6.0,1.0,10.0,10.0,3.0,6.0,7.0,8.0,КПРФ,True,False,False,False,True,1,1,1,1,1,3,2,-1,3,3,-1,2,2,1.0,5.0,5.0,6.0,1.0,10.0,6.0,7.0,8.0
1037959158,2021-12-29 08:59:19,2021-12-29 08:59:19,Женский,30-49,малый город (до 50 тыс. жителей),female_29,Наркозависимого,,Гомосексуала,,,,Полностью согласен,Полностью не согласен,Скорее согласен,Никогда бы не посетил,Скорее доверяю,Скорее не доверяю,Скорее согласен,Одобряю,Скорее часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Абсолютно доверяю,1.0,1.0,1.0,6.0,1.0,9.0,6.0,6.0,1.0,1.0,2.0,Единая Россия,False,False,True,False,False,1,1,1,1,1,1,5,3,2,3,1,2,3,1.0,1.0,1.0,6.0,1.0,9.0,1.0,1.0,2.0
1037947161,2021-12-29 08:46:32,2021-12-29 08:46:32,Женский,до 29,крупный город (свыше 500 тыс. жителей),female_29,Наркозависимого,,,,,,Полностью не согласен,Полностью согласен,Абсолютно не согласен,Мог бы посетить,Полностью не доверяю,Полностью не доверяю,Скорее не согласен,Не одобряю,Очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Абсолютно доверяю,1.0,5.0,10.0,10.0,3.0,10.0,10.0,3.0,10.0,10.0,10.0,КПРФ,False,False,False,False,False,1,1,1,1,1,4,1,2,4,4,1,1,3,1.0,5.0,10.0,10.0,3.0,10.0,10.0,10.0,10.0
1037942685,2021-12-29 08:41:42,2021-12-29 08:41:42,Женский,до 29,малый город (до 50 тыс. жителей),female_29,Наркозависимого,,,,,,Скорее согласен,Полностью не согласен,Скорее не согласен,Затрудняюсь ответить,Скорее не доверяю,Скорее доверяю,Скорее согласен,Одобряю,Скорее часто,"Пускать всех желающих до тех пор, пока есть рабочие места",Скорее доверяю,1.0,1.0,5.0,7.0,6.0,7.0,5.0,4.0,3.0,6.0,7.0,ЛДПР,False,False,False,False,False,1,1,1,1,1,2,5,-1,3,2,2,2,2,1.0,1.0,5.0,7.0,6.0,7.0,3.0,6.0,7.0
1037939019,2021-12-29 08:37:48,2021-12-29 08:37:48,Женский,до 29,крупный город (свыше 500 тыс. жителей),female_29,Наркозависимого,,,Иммигранта,,,Скорее согласен,"Ни согласен, ни несогласен",Абсолютно не согласен,Никогда бы не посетил,Скорее доверяю,Скорее доверяю,Скорее не согласен,Одобряю,Скорее часто,"Пускать всех желающих до тех пор, пока есть рабочие места",Скорее доверяю,1.0,1.0,1.0,1.0,1.0,1.0,10.0,7.0,1.0,1.0,1.0,Гражданская платформа,False,False,False,False,False,1,1,1,1,1,2,3,3,2,2,2,2,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1037930655,2021-12-29 08:28:27,2021-12-29 08:28:27,Женский,до 29,крупный город (свыше 500 тыс. жителей),female_29,Наркозависимого,,Гомосексуала,,,,Полностью не согласен,Полностью не согласен,Абсолютно не согласен,Никогда бы не посетил,Скорее не доверяю,Скорее доверяю,Скорее не согласен,Затрудняюсь ответить,Очень часто,"Пускать всех желающих до тех пор, пока есть рабочие места",Скорее не доверяю,1.0,1.0,4.0,10.0,2.0,10.0,10.0,2.0,10.0,10.0,5.0,КПРФ,False,False,False,False,False,1,1,1,1,1,4,5,3,3,2,3,1,2,1.0,1.0,4.0,10.0,2.0,10.0,10.0,10.0,5.0
1037929971,2021-12-29 08:27:38,2021-12-29 08:27:38,Женский,до 29,средний город (50-100 тыс. жителей),female_29,Наркозависимого,,,,,,Скорее не согласен,"Ни согласен, ни несогласен",Абсолютно не согласен,Затрудняюсь ответить,Скорее не доверяю,Скорее доверяю,Скорее не согласен,Затрудняюсь ответить,Скорее часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее доверяю,2.0,5.0,7.0,10.0,3.0,10.0,9.0,3.0,9.0,10.0,7.0,Гражданская платформа,False,False,False,False,False,1,1,1,1,1,3,3,-1,3,2,2,2,3,2.0,5.0,7.0,10.0,3.0,10.0,9.0,10.0,7.0
1037924652,2021-12-29 08:21:25,2021-12-29 08:21:25,Женский,до 29,средний город (50-100 тыс. жителей),female_29,Наркозависимого,,,,,,Полностью не согласен,Полностью согласен,Абсолютно не согласен,Мог бы посетить,Полностью не доверяю,Полностью не доверяю,Скорее согласен,Не одобряю,Очень часто,"Пускать всех желающих до тех пор, пока есть рабочие места",Скорее доверяю,1.0,7.0,4.0,4.0,2.0,10.0,10.0,5.0,3.0,4.0,7.0,Единая Россия,False,False,False,False,False,1,1,1,1,1,4,1,2,4,4,2,1,2,1.0,7.0,4.0,4.0,2.0,10.0,3.0,4.0,7.0
1037921928,2021-12-29 08:18:01,2021-12-29 08:18:01,Женский,до 29,средний город (50-100 тыс. жителей),female_29,Наркозависимого,,,,,,Скорее согласен,Скорее согласен,Скорее не согласен,Никогда бы не посетил,Скорее доверяю,Скорее доверяю,Скорее не согласен,Затрудняюсь ответить,Затрудняюсь ответить,Затрудняюсь ответить,Скорее доверяю,1.0,7.0,6.0,9.0,2.0,10.0,9.0,6.0,8.0,9.0,8.0,Единая Россия,False,False,False,False,False,1,1,1,1,1,2,2,3,2,2,2,-1,-1,1.0,7.0,6.0,9.0,2.0,10.0,8.0,9.0,8.0
1037921901,2021-12-29 08:17:59,2021-12-29 08:17:59,Женский,до 29,крупный город (свыше 500 тыс. жителей),female_29,Наркозависимого,,,,,,Скорее не согласен,Полностью согласен,Абсолютно не согласен,Мог бы посетить,Скорее не доверяю,Полностью не доверяю,Скорее согласен,Не одобряю,Очень часто,Затрудняюсь ответить,Скорее доверяю,1.0,8.0,5.0,8.0,2.0,10.0,9.0,4.0,4.0,3.0,4.0,КПРФ,False,False,False,False,False,1,1,1,1,1,3,1,2,3,4,2,1,-1,1.0,8.0,5.0,8.0,2.0,10.0,4.0,3.0,4.0
1037914791,2021-12-29 08:08:39,2021-12-29 08:08:39,Женский,30-49,крупный город (свыше 500 тыс. жителей),female_29,Наркозависимого,,,,,,Скорее согласен,"Ни согласен, ни несогласен",Скорее не согласен,Никогда бы не посетил,Скорее доверяю,Скорее доверяю,Затрудняюсь ответить,Затрудняюсь ответить,Скорее часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее доверяю,1.0,6.0,3.0,5.0,1.0,9.0,4.0,10.0,1.0,5.0,2.0,Справедливая Россия - За Правду,True,False,True,False,True,1,1,1,1,1,2,3,3,2,2,2,2,3,1.0,6.0,3.0,5.0,1.0,9.0,1.0,5.0,2.0
1037913948,2021-12-29 08:07:31,2021-12-29 08:07:31,Женский,до 29,малый город (до 50 тыс. жителей),female_29,Наркозависимого,,,,,,Скорее не согласен,Полностью согласен,Скорее согласен,Мог бы посетить,Скорее доверяю,Скорее доверяю,Скорее согласен,Одобряю,Очень часто,"Установить жесткие ограничения на количество иностранцев, которые могут сюда приехать",Скорее не доверяю,3.0,6.0,9.0,10.0,4.0,10.0,4.0,4.0,9.0,10.0,8.0,Зелёные,False,False,False,False,False,1,1,1,1,1,3,1,2,2,2,3,1,3,3.0,6.0,9.0,10.0,4.0,10.0,9.0,10.0,8.0
